列车号,服务号,车站,到达,出发,,车站名称,列车编号
G433,32,9,48834,48884,,军事博物馆,T35
G433,32,10,48984,49014,,木樨地,T35
G433,32,11,49134,49161,,南礼士路,T35
G433,32,12,49241,49291,,复兴门,T35
G433,32,13,49411,49455,,西单,T35
G433,32,14,49560,49586,,天安门西,T35
G433,32,15,49676,49704,,天安门东,T35
G433,32,16,49794,49824,,王府井,T35
G433,32,17,49909,49954,,东单,T35
G433,32,18,50064,50109,,建国门,T35
G433,32,19,50229,50259,,永安里,T35
G433,32,20,50344,50389,,国贸,T35
G433,32,21,50509,50554,,大望路,T35
G433,32,22,50697,50727,,四惠,T35
G433,32,23,50847,50847,,四惠东,T35
G433,34,1,48109,48129,,苹果园,T37
G433,34,2,48329,48359,,古城,T37
G433,34,3,48509,48539,,八角游乐园,T37
G433,34,4,48689,48714,,八宝山,T37
G433,34,5,48834,48869,,玉泉路,T37
G433,34,6,49009,49049,,五棵松,T37
G433,34,7,49184,49219,,万寿路,T37
G433,34,8,49329,49374,,公主坟,T37
G433,34,9,49474,49524,,军事博物馆,T37
G433,34,10,49624,49654,,木樨地,T37
G433,34,11,49774,49801,,南礼士路,T37
G433,34,12,49881,49931,,复兴门,T37
G433,34,13,50051,50095,,西单,T37
G433,34,14,50200,50226,,天安门西,T37
G433,34,15,50316,50344,,天安门东,T37
G433,34,16,50434,50464,,王府井,T37
G433,34,17,50549,50594,,东单,T37
G433,34,18,50704,50749,,建国门,T37
G433,34,19,50869,50899,,永安里,T37
G433,34,20,50984,51029,,国贸,T37
G433,34,21,51149,51194,,大望路,T37
G433,34,22,51337,51367,,四惠,T37
G433,34,23,51487,51487,,四惠东,T37
G433,32,1,48749,48769,,苹果园,T39
G433,32,2,48969,48999,,古城,T39
G433,32,3,49149,49179,,八角游乐园,T39
G433,32,4,49329,49354,,八宝山,T39
G433,32,5,49474,49509,,玉泉路,T39
G433,32,6,49649,49689,,五棵松,T39
G433,32,7,49824,49859,,万寿路,T39
G433,32,8,49969,50014,,公主坟,T39
G433,32,9,50114,50164,,军事博物馆,T39
G433,32,10,50264,50294,,木樨地,T39
G433,32,11,50414,50441,,南礼士路,T39
G433,32,12,50521,50571,,复兴门,T39
G433,32,13,50691,50735,,西单,T39
G433,32,14,50840,50866,,天安门西,T39
G433,32,15,50956,50984,,天安门东,T39
G433,32,16,51074,51104,,王府井,T39
G433,32,17,51189,51234,,东单,T39
G433,32,18,51344,51389,,建国门,T39
G433,32,19,51509,51539,,永安里,T39
G433,32,20,51624,51669,,国贸,T39
G433,32,21,51789,51834,,大望路,T39
G433,32,22,51977,52007,,四惠,T39
G433,32,23,52127,52127,,四惠东,T39
G433,34,1,49389,49409,,苹果园,T41
G433,34,2,49609,49639,,古城,T41
G433,34,3,49789,49819,,八角游乐园,T41
G433,34,4,49969,49994,,八宝山,T41
G433,34,5,50114,50149,,玉泉路,T41
G433,34,6,50289,50329,,五棵松,T41
G433,34,7,50464,50499,,万寿路,T41
G433,34,8,50609,50654,,公主坟,T41
G433,34,9,50754,50804,,军事博物馆,T41
G433,34,10,50904,50934,,木樨地,T41
G433,34,11,51054,51081,,南礼士路,T41
G433,34,12,51161,51211,,复兴门,T41
G433,34,13,51331,51375,,西单,T41
G433,34,14,51480,51506,,天安门西,T41
G433,34,15,51596,51624,,天安门东,T41
G433,34,16,51714,51744,,王府井,T41
G433,34,17,51829,51874,,东单,T41
G433,34,18,51984,52029,,建国门,T41
G433,34,19,52149,52179,,永安里,T41
G433,34,20,52264,52309,,国贸,T41
G433,34,21,52429,52474,,大望路,T41
G433,34,22,52617,52647,,四惠,T41
G433,34,23,52767,52767,,四惠东,T41
G433,32,1,50029,50049,,苹果园,T43
G433,32,2,50249,50279,,古城,T43
G433,32,3,50429,50459,,八角游乐园,T43
G433,32,4,50609,50634,,八宝山,T43
G433,32,5,50754,50789,,玉泉路,T43
G433,32,6,50929,50969,,五棵松,T43
G433,32,7,51104,51139,,万寿路,T43
G433,32,8,51249,51294,,公主坟,T43
G433,32,9,51394,51444,,军事博物馆,T43
G433,32,10,51544,51574,,木樨地,T43
G433,32,11,51694,51721,,南礼士路,T43
G433,32,12,51801,51851,,复兴门,T43
G433,32,13,51971,52015,,西单,T43
G433,32,14,52120,52146,,天安门西,T43
G433,32,15,52236,52264,,天安门东,T43
G433,32,16,52354,52384,,王府井,T43
G433,32,17,52469,52514,,东单,T43
G433,32,18,52624,52669,,建国门,T43
G433,32,19,52789,52819,,永安里,T43
G433,32,20,52904,52949,,国贸,T43
G433,32,21,53069,53114,,大望路,T43
G433,32,22,53257,53287,,四惠,T43
G433,32,23,53407,53407,,四惠东,T43
G433,34,1,50669,50689,,苹果园,T45
G433,34,2,50889,50919,,古城,T45
G433,34,3,51069,51099,,八角游乐园,T45
G433,34,4,51249,51274,,八宝山,T45
G433,34,5,51394,51429,,玉泉路,T45
G433,34,6,51569,51609,,五棵松,T45
G433,34,7,51744,51779,,万寿路,T45
G433,34,8,51889,51934,,公主坟,T45
G433,34,9,52034,52084,,军事博物馆,T45
G433,34,10,52184,52214,,木樨地,T45
G433,34,11,52334,52361,,南礼士路,T45
G433,34,12,52441,52491,,复兴门,T45
G433,34,13,52611,52655,,西单,T45
G433,34,14,52760,52786,,天安门西,T45
G433,34,15,52876,52904,,天安门东,T45
G433,34,16,52994,53024,,王府井,T45
G433,34,17,53109,53154,,东单,T45
G433,34,18,53264,53309,,建国门,T45
G433,34,19,53429,53459,,永安里,T45
G433,34,20,53544,53589,,国贸,T45
G433,34,21,53709,53754,,大望路,T45
G433,34,22,53897,53927,,四惠,T45
G433,34,23,54047,54047,,四惠东,T45
G433,32,1,51309,51329,,苹果园,T47
G433,32,2,51529,51559,,古城,T47
G433,32,3,51709,51739,,八角游乐园,T47
G433,32,4,51889,51914,,八宝山,T47
G433,32,5,52034,52069,,玉泉路,T47
G433,32,6,52209,52249,,五棵松,T47
G433,32,7,52384,52419,,万寿路,T47
G433,32,8,52529,52574,,公主坟,T47
G433,32,9,52674,52724,,军事博物馆,T47
G433,32,10,52824,52854,,木樨地,T47
G433,32,11,52974,53001,,南礼士路,T47
G433,32,12,53081,53131,,复兴门,T47
G433,32,13,53251,53295,,西单,T47
G433,32,14,53400,53426,,天安门西,T47
G433,32,15,53516,53544,,天安门东,T47
G433,32,16,53634,53664,,王府井,T47
G433,32,17,53749,53794,,东单,T47
G433,32,18,53904,53949,,建国门,T47
G433,32,19,54069,54099,,永安里,T47
G433,32,20,54184,54229,,国贸,T47
G433,32,21,54349,54394,,大望路,T47
G433,32,22,54537,54567,,四惠,T47
G433,32,23,54687,54687,,四惠东,T47
S405,8,23,46182,46182,,四惠东,T7
S405,8,22,46322,46352,,四惠,T7
S405,8,21,46495,46540,,大望路,T7
S405,8,20,46660,46705,,国贸,T7
S405,8,19,46790,46820,,永安里,T7
S405,8,18,46940,46985,,建国门,T7
S405,8,17,47095,47140,,东单,T7
S405,8,16,47225,47255,,王府井,T7
S405,8,15,47345,47371,,天东,T7
S405,8,14,47461,47487,,天西,T7
S405,8,13,47592,47637,,西单,T7
S405,8,12,47757,47807,,复兴门,T7
S405,8,11,47867,47893,,礼士路,T7
S405,8,10,48013,48043,,木樨地,T7
S405,8,9,48143,48193,,军博,T7
S405,8,8,48293,48334,,公主坟,T7
S405,8,7,48444,48479,,万寿路,T7
S405,8,6,48614,48649,,五棵松,T7
S405,8,5,48789,48819,,玉泉路,T7
S405,8,4,48939,48969,,八宝山,T7
S405,8,3,49119,49149,,八角村,T7
S405,8,2,49299,49329,,古城,T7
S405,8,1,49529,49529,,苹果园,T7
S405,10,23,46822,46822,,四惠东,T9
S405,10,22,46962,46992,,四惠,T9
S405,10,21,47135,47180,,大望路,T9
S405,10,20,47300,47345,,国贸,T9
S405,10,19,47430,47460,,永安里,T9
S405,10,18,47580,47625,,建国门,T9
S405,10,17,47735,47780,,东单,T9
S405,10,16,47865,47895,,王府井,T9
S405,10,15,47985,48011,,天东,T9
S405,10,14,48101,48127,,天西,T9
S405,10,13,48232,48277,,西单,T9
S405,10,12,48397,48447,,复兴门,T9
S405,10,11,48507,48533,,礼士路,T9
S405,10,10,48653,48683,,木樨地,T9
S405,10,9,48783,48833,,军博,T9
S405,10,8,48933,48974,,公主坟,T9
S405,10,7,49084,49119,,万寿路,T9
S405,10,6,49254,49289,,五棵松,T9
S405,10,5,49429,49459,,玉泉路,T9
S405,10,4,49579,49609,,八宝山,T9
S405,10,3,49759,49789,,八角村,T9
S405,10,2,49939,49969,,古城,T9
S405,10,1,50169,50169,,苹果园,T9
S405,12,23,47462,47462,,四惠东,T11
S405,12,22,47602,47632,,四惠,T11
S405,12,21,47775,47820,,大望路,T11
S405,12,20,47940,47985,,国贸,T11
S405,12,19,48070,48100,,永安里,T11
S405,12,18,48220,48265,,建国门,T11
S405,12,17,48375,48420,,东单,T11
S405,12,16,48505,48535,,王府井,T11
S405,12,15,48625,48651,,天东,T11
S405,12,14,48741,48767,,天西,T11
S405,12,13,48872,48917,,西单,T11
S405,12,12,49037,49087,,复兴门,T11
S405,12,11,49147,49173,,礼士路,T11
S405,12,10,49293,49323,,木樨地,T11
S405,12,9,49423,49473,,军博,T11
S405,12,8,49573,49614,,公主坟,T11
S405,12,7,49724,49759,,万寿路,T11
S405,12,6,49894,49929,,五棵松,T11
S405,12,5,50069,50099,,玉泉路,T11
S405,12,4,50219,50249,,八宝山,T11
S405,12,3,50399,50429,,八角村,T11
S405,12,2,50579,50609,,古城,T11
S405,12,1,50809,50809,,苹果园,T11
S405,14,23,48102,48102,,四惠东,T13
S405,14,22,48242,48272,,四惠,T13
S405,14,21,48415,48460,,大望路,T13
S405,14,20,48580,48625,,国贸,T13
S405,14,19,48710,48740,,永安里,T13
S405,14,18,48860,48905,,建国门,T13
S405,14,17,49015,49060,,东单,T13
S405,14,16,49145,49175,,王府井,T13
S405,14,15,49265,49291,,天东,T13
S405,14,14,49381,49407,,天西,T13
S405,14,13,49512,49557,,西单,T13
S405,14,12,49677,49727,,复兴门,T13
S405,14,11,49787,49813,,礼士路,T13
S405,14,10,49933,49963,,木樨地,T13
S405,14,9,50063,50113,,军博,T13
S405,14,8,50213,50254,,公主坟,T13
S405,14,7,50364,50399,,万寿路,T13
S405,14,6,50534,50569,,五棵松,T13
S405,14,5,50709,50739,,玉泉路,T13
S405,14,4,50859,50889,,八宝山,T13
S405,14,3,51039,51069,,八角村,T13
S405,14,2,51219,51249,,古城,T13
S405,14,1,51449,51449,,苹果园,T13
S405,16,23,48742,48742,,四惠东,T15
S405,16,22,48882,48912,,四惠,T15
S405,16,21,49055,49100,,大望路,T15
S405,16,20,49220,49265,,国贸,T15
S405,16,19,49350,49380,,永安里,T15
S405,16,18,49500,49545,,建国门,T15
S405,16,17,49655,49700,,东单,T15
S405,16,16,49785,49815,,王府井,T15
S405,16,15,49905,49931,,天东,T15
S405,16,14,50021,50047,,天西,T15
S405,16,13,50152,50197,,西单,T15
S405,16,12,50317,50367,,复兴门,T15
S405,16,11,50427,50453,,礼士路,T15
S405,16,10,50573,50603,,木樨地,T15
S405,16,9,50703,50753,,军博,T15
S405,16,8,50853,50894,,公主坟,T15
S405,16,7,51004,51039,,万寿路,T15
S405,16,6,51174,51209,,五棵松,T15
S405,16,5,51349,51379,,玉泉路,T15
S405,16,4,51499,51529,,八宝山,T15
S405,16,3,51679,51709,,八角村,T15
S405,16,2,51859,51889,,古城,T15
S405,16,1,52089,52089,,苹果园,T15
S405,18,23,49382,49382,,四惠东,T17
S405,18,22,49522,49552,,四惠,T17
S405,18,21,49695,49740,,大望路,T17
S405,18,20,49860,49905,,国贸,T17
S405,18,19,49990,50020,,永安里,T17
S405,18,18,50140,50185,,建国门,T17
S405,18,17,50295,50340,,东单,T17
S405,18,16,50425,50455,,王府井,T17
S405,18,15,50545,50571,,天东,T17
S405,18,14,50661,50687,,天西,T17
S405,18,13,50792,50837,,西单,T17
S405,18,12,50957,51007,,复兴门,T17
S405,18,11,51067,51093,,礼士路,T17
S405,18,10,51213,51243,,木樨地,T17
S405,18,9,51343,51393,,军博,T17
S405,18,8,51493,51534,,公主坟,T17
S405,18,7,51644,51679,,万寿路,T17
S405,18,6,51814,51849,,五棵松,T17
S405,18,5,51989,52019,,玉泉路,T17
S405,18,4,52139,52169,,八宝山,T17
S405,18,3,52319,52349,,八角村,T17
S405,18,2,52499,52529,,古城,T17
S405,18,1,52729,52729,,苹果园,T17
S405,20,23,50022,50022,,四惠东,T19
S405,20,22,50162,50192,,四惠,T19
S405,20,21,50335,50380,,大望路,T19
S405,20,20,50500,50545,,国贸,T19
S405,20,19,50630,50660,,永安里,T19
S405,20,18,50780,50825,,建国门,T19
S405,20,17,50935,50980,,东单,T19
S405,20,16,51065,51095,,王府井,T19
S405,20,15,51185,51211,,天东,T19
S405,20,14,51301,51327,,天西,T19
S405,20,13,51432,51477,,西单,T19
S405,20,12,51597,51647,,复兴门,T19
S405,20,11,51707,51733,,礼士路,T19
S405,20,10,51853,51883,,木樨地,T19
S405,20,9,51983,52033,,军博,T19
S405,20,8,52133,52174,,公主坟,T19
S405,20,7,52284,52319,,万寿路,T19
S405,20,6,52454,52489,,五棵松,T19
S405,20,5,52629,52659,,玉泉路,T19
S405,20,4,52779,52809,,八宝山,T19
S405,20,3,52959,52989,,八角村,T19
S405,20,2,53139,53169,,古城,T19
S405,20,1,53369,53369,,苹果园,T19
S405,22,23,50662,50662,,四惠东,T21
S405,22,22,50802,50832,,四惠,T21
S405,22,21,50975,51020,,大望路,T21
S405,22,20,51140,51185,,国贸,T21
S405,22,19,51270,51300,,永安里,T21
S405,22,18,51420,51465,,建国门,T21
S405,22,17,51575,51620,,东单,T21
S405,22,16,51705,51735,,王府井,T21
S405,22,15,51825,51851,,天东,T21
S405,22,14,51941,51967,,天西,T21
S405,22,13,52072,52117,,西单,T21
S405,22,12,52237,52287,,复兴门,T21
S405,22,11,52347,52373,,礼士路,T21
S405,22,10,52493,52523,,木樨地,T21
S405,22,9,52623,52673,,军博,T21
S405,22,8,52773,52814,,公主坟,T21
S405,22,7,52924,52959,,万寿路,T21
S405,22,6,53094,53129,,五棵松,T21
S405,22,5,53269,53299,,玉泉路,T21
S405,22,4,53419,53449,,八宝山,T21
S405,22,3,53599,53629,,八角村,T21
S405,22,2,53779,53809,,古城,T21
S405,22,1,54009,54009,,苹果园,T21
S405,24,23,51302,51302,,四惠东,T21
S405,24,22,51442,51472,,四惠,T21
S405,24,21,51615,51660,,大望路,T21
S405,24,20,51780,51825,,国贸,T21
S405,24,19,51910,51940,,永安里,T21
S405,24,18,52060,52105,,建国门,T21
S405,24,17,52215,52260,,东单,T21
S405,24,16,52345,52375,,王府井,T21
S405,24,15,52465,52491,,天东,T21
S405,24,14,52581,52607,,天西,T21
S405,24,13,52712,52757,,西单,T21
S405,24,12,52877,52927,,复兴门,T21
S405,24,11,52987,53013,,礼士路,T21
S405,24,10,53133,53163,,木樨地,T21
S405,24,9,53263,53313,,军博,T21
S405,24,8,53413,53454,,公主坟,T21
S405,24,7,53564,53599,,万寿路,T21
S405,24,6,53734,53769,,五棵松,T21
S405,24,5,53909,53939,,玉泉路,T21
S405,24,4,54059,54089,,八宝山,T21
S405,24,3,54239,54269,,八角村,T21
S405,24,2,54419,54449,,古城,T21
S405,24,1,54649,54649,,苹果园,T21
