列车号,服务号,车站,到达,出发,,车站名称,列车编号
G433,32,4,65360,65385,,八宝山,T39
G433,32,5,65505,65540,,玉泉路,T39
G433,32,6,65680,65720,,五棵松,T39
G433,32,7,65855,65890,,万寿路,T39
G433,32,8,66000,66045,,公主坟,T39
G433,32,9,66145,66195,,军事博物馆,T39
G433,32,10,66295,66325,,木樨地,T39
G433,32,11,66445,66472,,南礼士路,T39
G433,32,12,66552,66602,,复兴门,T39
G433,32,13,66722,66766,,西单,T39
G433,32,14,66871,66897,,天安门西,T39
G433,32,15,66987,67015,,天安门东,T39
G433,32,16,67105,67135,,王府井,T39
G433,32,17,67220,67265,,东单,T39
G433,32,18,67375,67420,,建国门,T39
G433,32,19,67540,67570,,永安里,T39
G433,32,20,67655,67700,,国贸,T39
G433,32,21,67820,67865,,大望路,T39
G433,32,22,68008,68038,,四惠,T39
G433,32,23,68158,68158,,四惠东,T39
G433,34,1,65380,65400,,苹果园,T41
G433,34,2,65600,65630,,古城,T41
G433,34,3,65780,65810,,八角游乐园,T41
G433,34,4,65960,65985,,八宝山,T41
G433,34,5,66105,66140,,玉泉路,T41
G433,34,6,66280,66320,,五棵松,T41
G433,34,7,66455,66490,,万寿路,T41
G433,34,8,66600,66645,,公主坟,T41
G433,34,9,66745,66795,,军事博物馆,T41
G433,34,10,66895,66925,,木樨地,T41
G433,34,11,67045,67072,,南礼士路,T41
G433,34,12,67152,67202,,复兴门,T41
G433,34,13,67322,67366,,西单,T41
G433,34,14,67471,67497,,天安门西,T41
G433,34,15,67587,67615,,天安门东,T41
G433,34,16,67705,67735,,王府井,T41
G433,34,17,67820,67865,,东单,T41
G433,34,18,67975,68020,,建国门,T41
G433,34,19,68140,68170,,永安里,T41
G433,34,20,68255,68300,,国贸,T41
G433,34,21,68420,68465,,大望路,T41
G433,34,22,68608,68638,,四惠,T41
G433,34,23,68758,68758,,四惠东,T41
G433,32,1,65735,65755,,苹果园,T43
G433,32,2,65955,65985,,古城,T43
G433,32,3,66135,66165,,八角游乐园,T43
G433,32,4,66315,66340,,八宝山,T43
G433,32,5,66460,66495,,玉泉路,T43
G433,32,6,66635,66675,,五棵松,T43
G433,32,7,66810,66845,,万寿路,T43
G433,32,8,66955,67000,,公主坟,T43
G433,32,9,67100,67150,,军事博物馆,T43
G433,32,10,67250,67280,,木樨地,T43
G433,32,11,67400,67427,,南礼士路,T43
G433,32,12,67507,67557,,复兴门,T43
G433,32,13,67677,67721,,西单,T43
G433,32,14,67826,67852,,天安门西,T43
G433,32,15,67942,67970,,天安门东,T43
G433,32,16,68060,68090,,王府井,T43
G433,32,17,68175,68220,,东单,T43
G433,32,18,68330,68375,,建国门,T43
G433,32,19,68495,68525,,永安里,T43
G433,32,20,68610,68655,,国贸,T43
G433,32,21,68775,68820,,大望路,T43
G433,32,22,68963,68993,,四惠,T43
G433,32,23,69113,69113,,四惠东,T43
G433,34,1,66335,66355,,苹果园,T45
G433,34,2,66555,66585,,古城,T45
G433,34,3,66735,66765,,八角游乐园,T45
G433,34,4,66915,66940,,八宝山,T45
G433,34,5,67060,67095,,玉泉路,T45
G433,34,6,67235,67275,,五棵松,T45
G433,34,7,67410,67445,,万寿路,T45
G433,34,8,67555,67600,,公主坟,T45
G433,34,9,67700,67750,,军事博物馆,T45
G433,34,10,67850,67880,,木樨地,T45
G433,34,11,68000,68027,,南礼士路,T45
G433,34,12,68107,68157,,复兴门,T45
G433,34,13,68277,68321,,西单,T45
G433,34,14,68426,68452,,天安门西,T45
G433,34,15,68542,68570,,天安门东,T45
G433,34,16,68660,68690,,王府井,T45
G433,34,17,68775,68820,,东单,T45
G433,34,18,68930,68975,,建国门,T45
G433,34,19,69095,69125,,永安里,T45
G433,34,20,69210,69255,,国贸,T45
G433,34,21,69375,69420,,大望路,T45
G433,34,22,69563,69593,,四惠,T45
G433,34,23,69713,69713,,四惠东,T45
G433,32,1,66690,66710,,苹果园,T47
G433,32,2,66910,66940,,古城,T47
G433,32,3,67090,67120,,八角游乐园,T47
G433,32,4,67270,67295,,八宝山,T47
G433,32,5,67415,67450,,玉泉路,T47
G433,32,6,67590,67630,,五棵松,T47
G433,32,7,67765,67800,,万寿路,T47
G433,32,8,67910,67955,,公主坟,T47
G433,32,9,68055,68105,,军事博物馆,T47
G433,32,10,68205,68235,,木樨地,T47
G433,32,11,68355,68382,,南礼士路,T47
G433,32,12,68462,68512,,复兴门,T47
G433,32,13,68632,68676,,西单,T47
G433,32,14,68781,68807,,天安门西,T47
G433,32,15,68897,68925,,天安门东,T47
G433,32,16,69015,69045,,王府井,T47
G433,32,17,69130,69175,,东单,T47
G433,32,18,69285,69330,,建国门,T47
G433,32,19,69450,69480,,永安里,T47
G433,32,20,69565,69610,,国贸,T47
G433,32,21,69730,69775,,大望路,T47
G433,32,22,69918,69948,,四惠,T47
G433,32,23,70068,70068,,四惠东,T47
G433,34,1,67290,67310,,苹果园,T49
G433,34,2,67510,67540,,古城,T49
G433,34,3,67690,67720,,八角游乐园,T49
G433,34,4,67870,67895,,八宝山,T49
G433,34,5,68015,68050,,玉泉路,T49
G433,34,6,68190,68230,,五棵松,T49
G433,34,7,68365,68400,,万寿路,T49
G433,34,8,68510,68555,,公主坟,T49
G433,34,9,68655,68705,,军事博物馆,T49
G433,34,10,68805,68835,,木樨地,T49
G433,34,11,68955,68982,,南礼士路,T49
G433,34,12,69062,69112,,复兴门,T49
G433,34,13,69232,69276,,西单,T49
G433,34,14,69381,69407,,天安门西,T49
G433,34,15,69497,69525,,天安门东,T49
G433,34,16,69615,69645,,王府井,T49
G433,34,17,69730,69775,,东单,T49
G433,34,18,69885,69930,,建国门,T49
G433,34,19,70050,70080,,永安里,T49
G433,34,20,70165,70210,,国贸,T49
G433,34,21,70330,70375,,大望路,T49
G433,34,22,70518,70548,,四惠,T49
G433,34,23,70668,70668,,四惠东,T49
G433,32,1,67688,67708,,苹果园,T31
G433,32,2,67908,67938,,古城,T31
G433,32,3,68088,68118,,八角游乐园,T31
G433,32,4,68268,68293,,八宝山,T31
G433,32,5,68413,68448,,玉泉路,T31
G433,32,6,68588,68628,,五棵松,T31
G433,32,7,68763,68798,,万寿路,T31
G433,32,8,68908,68953,,公主坟,T31
G433,32,9,69053,69103,,军事博物馆,T31
G433,32,10,69203,69233,,木樨地,T31
G433,32,11,69353,69380,,南礼士路,T31
G433,32,12,69460,69510,,复兴门,T31
G433,32,13,69630,69674,,西单,T31
G433,32,14,69779,69805,,天安门西,T31
G433,32,15,69895,69923,,天安门东,T31
G433,32,16,70013,70043,,王府井,T31
G433,32,17,70128,70173,,东单,T31
G433,32,18,70283,70328,,建国门,T31
G433,32,19,70448,70478,,永安里,T31
G433,32,20,70563,70608,,国贸,T31
G433,32,21,70728,70773,,大望路,T31
G433,32,22,70916,70946,,四惠,T31
G433,32,23,71066,71066,,四惠东,T31
G433,34,1,68086,68106,,苹果园,T33
G433,34,2,68306,68336,,古城,T33
G433,34,3,68486,68516,,八角游乐园,T33
G433,34,4,68666,68691,,八宝山,T33
G433,34,5,68811,68846,,玉泉路,T33
G433,34,6,68986,69026,,五棵松,T33
G433,34,7,69161,69196,,万寿路,T33
G433,34,8,69306,69351,,公主坟,T33
G433,34,9,69451,69501,,军事博物馆,T33
G433,34,10,69601,69631,,木樨地,T33
G433,34,11,69751,69778,,南礼士路,T33
G433,34,12,69858,69908,,复兴门,T33
G433,34,13,70028,70072,,西单,T33
G433,34,14,70177,70203,,天安门西,T33
G433,34,15,70293,70321,,天安门东,T33
G433,34,16,70411,70441,,王府井,T33
G433,34,17,70526,70571,,东单,T33
G433,34,18,70681,70726,,建国门,T33
G433,34,19,70846,70876,,永安里,T33
G433,34,20,70961,71006,,国贸,T33
G433,34,21,71126,71171,,大望路,T33
G433,34,22,71314,71344,,四惠,T33
G433,34,23,71464,71464,,四惠东,T33
G433,32,1,68484,68504,,苹果园,T35
G433,32,2,68704,68734,,古城,T35
G433,32,3,68884,68914,,八角游乐园,T35
G433,32,4,69064,69089,,八宝山,T35
G433,32,5,69209,69244,,玉泉路,T35
G433,32,6,69384,69424,,五棵松,T35
G433,32,7,69559,69594,,万寿路,T35
G433,32,8,69704,69749,,公主坟,T35
G433,32,9,69849,69899,,军事博物馆,T35
G433,32,10,69999,70029,,木樨地,T35
G433,32,11,70149,70176,,南礼士路,T35
G433,32,12,70256,70306,,复兴门,T35
G433,32,13,70426,70470,,西单,T35
G433,32,14,70575,70601,,天安门西,T35
G433,32,15,70691,70719,,天安门东,T35
G433,32,16,70809,70839,,王府井,T35
G433,32,17,70924,70969,,东单,T35
G433,32,18,71079,71124,,建国门,T35
G433,32,19,71244,71274,,永安里,T35
G433,32,20,71359,71404,,国贸,T35
G433,32,21,71524,71569,,大望路,T35
G433,32,22,71712,71742,,四惠,T35
G433,32,23,71862,71862,,四惠东,T35
G433,34,1,68882,68902,,苹果园,T37
G433,34,2,69102,69132,,古城,T37
G433,34,3,69282,69312,,八角游乐园,T37
G433,34,4,69462,69487,,八宝山,T37
G433,34,5,69607,69642,,玉泉路,T37
G433,34,6,69782,69822,,五棵松,T37
G433,34,7,69957,69992,,万寿路,T37
G433,34,8,70102,70147,,公主坟,T37
G433,34,9,70247,70297,,军事博物馆,T37
G433,34,10,70397,70427,,木樨地,T37
G433,34,11,70547,70574,,南礼士路,T37
G433,34,12,70654,70704,,复兴门,T37
G433,34,13,70824,70868,,西单,T37
G433,34,14,70973,70999,,天安门西,T37
G433,34,15,71089,71117,,天安门东,T37
G433,34,16,71207,71237,,王府井,T37
G433,34,17,71322,71367,,东单,T37
G433,34,18,71477,71522,,建国门,T37
G433,34,19,71642,71672,,永安里,T37
G433,34,20,71757,71802,,国贸,T37
G433,34,21,71922,71967,,大望路,T37
G433,34,22,72110,72140,,四惠,T37
G433,34,23,72260,72260,,四惠东,T37
G433,32,1,69280,69300,,苹果园,T39
G433,32,2,69500,69530,,古城,T39
G433,32,3,69680,69710,,八角游乐园,T39
G433,32,4,69860,69885,,八宝山,T39
G433,32,5,70005,70040,,玉泉路,T39
G433,32,6,70180,70220,,五棵松,T39
G433,32,7,70355,70390,,万寿路,T39
G433,32,8,70500,70545,,公主坟,T39
G433,32,9,70645,70695,,军事博物馆,T39
G433,32,10,70795,70825,,木樨地,T39
G433,32,11,70945,70972,,南礼士路,T39
G433,32,12,71052,71102,,复兴门,T39
G433,32,13,71222,71266,,西单,T39
G433,32,14,71371,71397,,天安门西,T39
G433,32,15,71487,71515,,天安门东,T39
G433,32,16,71605,71635,,王府井,T39
G433,32,17,71720,71765,,东单,T39
G433,32,18,71875,71920,,建国门,T39
G433,32,19,72040,72070,,永安里,T39
G433,32,20,72155,72200,,国贸,T39
G433,32,21,72320,72365,,大望路,T39
G433,32,22,72508,72538,,四惠,T39
G433,32,23,72658,72658,,四惠东,T39
G433,34,1,69678,69698,,苹果园,T41
G433,34,2,69898,69928,,古城,T41
G433,34,3,70078,70108,,八角游乐园,T41
G433,34,4,70258,70283,,八宝山,T41
G433,34,5,70403,70438,,玉泉路,T41
G433,34,6,70578,70618,,五棵松,T41
G433,34,7,70753,70788,,万寿路,T41
G433,34,8,70898,70943,,公主坟,T41
G433,34,9,71043,71093,,军事博物馆,T41
G433,34,10,71193,71223,,木樨地,T41
G433,34,11,71343,71370,,南礼士路,T41
G433,34,12,71450,71500,,复兴门,T41
G433,34,13,71620,71664,,西单,T41
G433,34,14,71769,71795,,天安门西,T41
G433,34,15,71885,71913,,天安门东,T41
G433,34,16,72003,72033,,王府井,T41
G433,34,17,72118,72163,,东单,T41
G433,34,18,72273,72318,,建国门,T41
G433,34,19,72438,72468,,永安里,T41
G433,34,20,72553,72598,,国贸,T41
G433,34,21,72718,72763,,大望路,T41
G433,34,22,72906,72936,,四惠,T41
G433,34,23,73056,73056,,四惠东,T41
G433,32,1,70076,70096,,苹果园,T43
G433,32,2,70296,70326,,古城,T43
G433,32,3,70476,70506,,八角游乐园,T43
G433,32,4,70656,70681,,八宝山,T43
G433,32,5,70801,70836,,玉泉路,T43
G433,32,6,70976,71016,,五棵松,T43
G433,32,7,71151,71186,,万寿路,T43
G433,32,8,71296,71341,,公主坟,T43
G433,32,9,71441,71491,,军事博物馆,T43
G433,32,10,71591,71621,,木樨地,T43
G433,32,11,71741,71768,,南礼士路,T43
G433,32,12,71848,71898,,复兴门,T43
G433,32,13,72018,72062,,西单,T43
G433,32,14,72167,72193,,天安门西,T43
G433,32,15,72283,72311,,天安门东,T43
G433,32,16,72401,72431,,王府井,T43
G433,32,17,72516,72561,,东单,T43
G433,32,18,72671,72716,,建国门,T43
G433,32,19,72836,72866,,永安里,T43
G433,32,20,72951,72996,,国贸,T43
G433,32,21,73116,73161,,大望路,T43
G433,32,22,73304,73334,,四惠,T43
G433,32,23,73454,73454,,四惠东,T43
G433,34,1,70474,70494,,苹果园,T45
G433,34,2,70694,70724,,古城,T45
G433,34,3,70874,70904,,八角游乐园,T45
G433,34,4,71054,71079,,八宝山,T45
G433,34,5,71199,71234,,玉泉路,T45
G433,34,6,71374,71414,,五棵松,T45
G433,34,7,71549,71584,,万寿路,T45
G433,34,8,71694,71739,,公主坟,T45
G433,34,9,71839,71889,,军事博物馆,T45
G433,34,10,71989,72019,,木樨地,T45
G433,34,11,72139,72166,,南礼士路,T45
G433,34,12,72246,72296,,复兴门,T45
G433,34,13,72416,72460,,西单,T45
G433,34,14,72565,72591,,天安门西,T45
G433,34,15,72681,72709,,天安门东,T45
G433,34,16,72799,72829,,王府井,T45
G433,34,17,72914,72959,,东单,T45
G433,34,18,73069,73114,,建国门,T45
G433,34,19,73234,73264,,永安里,T45
G433,34,20,73349,73394,,国贸,T45
G433,34,21,73514,73559,,大望路,T45
G433,34,22,73702,73732,,四惠,T45
G433,34,23,73852,73852,,四惠东,T45
G433,32,1,70872,70892,,苹果园,T47
G433,32,2,71092,71122,,古城,T47
G433,32,3,71272,71302,,八角游乐园,T47
G433,32,4,71452,71477,,八宝山,T47
G433,32,5,71597,71632,,玉泉路,T47
G433,32,6,71772,71812,,五棵松,T47
G433,32,7,71947,71982,,万寿路,T47
G433,32,8,72092,72137,,公主坟,T47
G433,32,9,72237,72287,,军事博物馆,T47
G433,32,10,72387,72417,,木樨地,T47
G433,32,11,72537,72564,,南礼士路,T47
G433,32,12,72644,72694,,复兴门,T47
G433,32,13,72814,72858,,西单,T47
G433,32,14,72963,72989,,天安门西,T47
G433,32,15,73079,73107,,天安门东,T47
G433,32,16,73197,73227,,王府井,T47
G433,32,17,73312,73357,,东单,T47
G433,32,18,73467,73512,,建国门,T47
G433,32,19,73632,73662,,永安里,T47
G433,32,20,73747,73792,,国贸,T47
G433,32,21,73912,73957,,大望路,T47
G433,32,22,74100,74130,,四惠,T47
G433,32,23,74250,74250,,四惠东,T47
G433,34,1,71270,71290,,苹果园,T49
G433,34,2,71490,71520,,古城,T49
G433,34,3,71670,71700,,八角游乐园,T49
G433,34,4,71850,71875,,八宝山,T49
G433,34,5,71995,72030,,玉泉路,T49
G433,34,6,72170,72210,,五棵松,T49
G433,34,7,72345,72380,,万寿路,T49
G433,34,8,72490,72535,,公主坟,T49
G433,34,9,72635,72685,,军事博物馆,T49
G433,34,10,72785,72815,,木樨地,T49
G433,34,11,72935,72962,,南礼士路,T49
G433,34,12,73042,73092,,复兴门,T49
G433,34,13,73212,73256,,西单,T49
G433,34,14,73361,73387,,天安门西,T49
G433,34,15,73477,73505,,天安门东,T49
G433,34,16,73595,73625,,王府井,T49
G433,34,17,73710,73755,,东单,T49
G433,34,18,73865,73910,,建国门,T49
G433,34,19,74030,74060,,永安里,T49
G433,34,20,74145,74190,,国贸,T49
G433,34,21,74310,74355,,大望路,T49
G433,34,22,74498,74528,,四惠,T49
G433,34,23,74648,74648,,四惠东,T49
G433,32,1,71668,71688,,苹果园,T31
G433,32,2,71888,71918,,古城,T31
G433,32,3,72068,72098,,八角游乐园,T31
G433,32,4,72248,72273,,八宝山,T31
G433,32,5,72393,72428,,玉泉路,T31
G433,32,6,72568,72608,,五棵松,T31
G433,32,7,72743,72778,,万寿路,T31
G433,32,8,72888,72933,,公主坟,T31
G433,32,9,73033,73083,,军事博物馆,T31
G433,32,10,73183,73213,,木樨地,T31
G433,32,11,73333,73360,,南礼士路,T31
G433,32,12,73440,73490,,复兴门,T31
G433,32,13,73610,73654,,西单,T31
G433,32,14,73759,73785,,天安门西,T31
G433,32,15,73875,73903,,天安门东,T31
G433,32,16,73993,74023,,王府井,T31
G433,32,17,74108,74153,,东单,T31
G433,32,18,74263,74308,,建国门,T31
G433,32,19,74428,74458,,永安里,T31
G433,32,20,74543,74588,,国贸,T31
G433,32,21,74708,74753,,大望路,T31
G433,32,22,74896,74926,,四惠,T31
G433,32,23,75046,75046,,四惠东,T31
G433,34,1,72066,72086,,苹果园,T33
G433,34,2,72286,72316,,古城,T33
G433,34,3,72466,72496,,八角游乐园,T33
G433,34,4,72646,72671,,八宝山,T33
G433,34,5,72791,72826,,玉泉路,T33
G433,34,6,72966,73006,,五棵松,T33
G433,34,7,73141,73176,,万寿路,T33
G433,34,8,73286,73331,,公主坟,T33
G433,34,9,73431,73481,,军事博物馆,T33
G433,34,10,73581,73611,,木樨地,T33
G433,34,11,73731,73758,,南礼士路,T33
G433,34,12,73838,73888,,复兴门,T33
G433,34,13,74008,74052,,西单,T33
G433,34,14,74157,74183,,天安门西,T33
G433,34,15,74273,74301,,天安门东,T33
G433,34,16,74391,74421,,王府井,T33
G433,34,17,74506,74551,,东单,T33
G433,34,18,74661,74706,,建国门,T33
G433,34,19,74826,74856,,永安里,T33
G433,34,20,74941,74986,,国贸,T33
G433,34,21,75106,75151,,大望路,T33
G433,34,22,75294,75324,,四惠,T33
G433,34,23,75444,75444,,四惠东,T33
S405,8,23,62838,62838,,四惠东,T7
S405,8,22,62978,63008,,四惠,T7
S405,8,21,63151,63196,,大望路,T7
S405,8,20,63316,63361,,国贸,T7
S405,8,19,63446,63476,,永安里,T7
S405,8,18,63596,63641,,建国门,T7
S405,8,17,63751,63796,,东单,T7
S405,8,16,63881,63911,,王府井,T7
S405,8,15,64001,64027,,天东,T7
S405,8,14,64117,64143,,天西,T7
S405,8,13,64248,64293,,西单,T7
S405,8,12,64413,64463,,复兴门,T7
S405,8,11,64523,64549,,礼士路,T7
S405,8,10,64669,64699,,木樨地,T7
S405,8,9,64799,64849,,军博,T7
S405,8,8,64949,64990,,公主坟,T7
S405,8,7,65100,65135,,万寿路,T7
S405,8,6,65270,65305,,五棵松,T7
S405,8,5,65445,65475,,玉泉路,T7
S405,8,4,65595,65625,,八宝山,T7
S405,8,3,65775,65805,,八角村,T7
S405,8,2,65955,65985,,古城,T7
S405,8,1,66185,66185,,苹果园,T7
S405,10,23,63428,63428,,四惠东,T9
S405,10,22,63568,63598,,四惠,T9
S405,10,21,63741,63786,,大望路,T9
S405,10,20,63906,63951,,国贸,T9
S405,10,19,64036,64066,,永安里,T9
S405,10,18,64186,64231,,建国门,T9
S405,10,17,64341,64386,,东单,T9
S405,10,16,64471,64501,,王府井,T9
S405,10,15,64591,64617,,天东,T9
S405,10,14,64707,64733,,天西,T9
S405,10,13,64838,64883,,西单,T9
S405,10,12,65003,65053,,复兴门,T9
S405,10,11,65113,65139,,礼士路,T9
S405,10,10,65259,65289,,木樨地,T9
S405,10,9,65389,65439,,军博,T9
S405,10,8,65539,65580,,公主坟,T9
S405,10,7,65690,65725,,万寿路,T9
S405,10,6,65860,65895,,五棵松,T9
S405,10,5,66035,66065,,玉泉路,T9
S405,10,4,66185,66215,,八宝山,T9
S405,10,3,66365,66395,,八角村,T9
S405,10,2,66545,66575,,古城,T9
S405,10,1,66775,66775,,苹果园,T9
S405,12,23,64018,64018,,四惠东,T11
S405,12,22,64158,64188,,四惠,T11
S405,12,21,64331,64376,,大望路,T11
S405,12,20,64496,64541,,国贸,T11
S405,12,19,64626,64656,,永安里,T11
S405,12,18,64776,64821,,建国门,T11
S405,12,17,64931,64976,,东单,T11
S405,12,16,65061,65091,,王府井,T11
S405,12,15,65181,65207,,天东,T11
S405,12,14,65297,65323,,天西,T11
S405,12,13,65428,65473,,西单,T11
S405,12,12,65593,65643,,复兴门,T11
S405,12,11,65703,65729,,礼士路,T11
S405,12,10,65849,65879,,木樨地,T11
S405,12,9,65979,66029,,军博,T11
S405,12,8,66129,66170,,公主坟,T11
S405,12,7,66280,66315,,万寿路,T11
S405,12,6,66450,66485,,五棵松,T11
S405,12,5,66625,66655,,玉泉路,T11
S405,12,4,66775,66805,,八宝山,T11
S405,12,3,66955,66985,,八角村,T11
S405,12,2,67135,67165,,古城,T11
S405,12,1,67365,67365,,苹果园,T11
S405,14,23,64608,64608,,四惠东,T13
S405,14,22,64748,64778,,四惠,T13
S405,14,21,64921,64966,,大望路,T13
S405,14,20,65086,65131,,国贸,T13
S405,14,19,65216,65246,,永安里,T13
S405,14,18,65366,65411,,建国门,T13
S405,14,17,65521,65566,,东单,T13
S405,14,16,65651,65681,,王府井,T13
S405,14,15,65771,65797,,天东,T13
S405,14,14,65887,65913,,天西,T13
S405,14,13,66018,66063,,西单,T13
S405,14,12,66183,66233,,复兴门,T13
S405,14,11,66293,66319,,礼士路,T13
S405,14,10,66439,66469,,木樨地,T13
S405,14,9,66569,66619,,军博,T13
S405,14,8,66719,66760,,公主坟,T13
S405,14,7,66870,66905,,万寿路,T13
S405,14,6,67040,67075,,五棵松,T13
S405,14,5,67215,67245,,玉泉路,T13
S405,14,4,67365,67395,,八宝山,T13
S405,14,3,67545,67575,,八角村,T13
S405,14,2,67725,67755,,古城,T13
S405,14,1,67955,67955,,苹果园,T13
S405,16,23,65288,65288,,四惠东,T15
S405,16,22,65428,65458,,四惠,T15
S405,16,21,65601,65646,,大望路,T15
S405,16,20,65766,65811,,国贸,T15
S405,16,19,65896,65926,,永安里,T15
S405,16,18,66046,66091,,建国门,T15
S405,16,17,66201,66246,,东单,T15
S405,16,16,66331,66361,,王府井,T15
S405,16,15,66451,66477,,天东,T15
S405,16,14,66567,66593,,天西,T15
S405,16,13,66698,66743,,西单,T15
S405,16,12,66863,66913,,复兴门,T15
S405,16,11,66973,66999,,礼士路,T15
S405,16,10,67119,67149,,木樨地,T15
S405,16,9,67249,67299,,军博,T15
S405,16,8,67399,67440,,公主坟,T15
S405,16,7,67550,67585,,万寿路,T15
S405,16,6,67720,67755,,五棵松,T15
S405,16,5,67895,67925,,玉泉路,T15
S405,16,4,68045,68075,,八宝山,T15
S405,16,3,68225,68255,,八角村,T15
S405,16,2,68405,68435,,古城,T15
S405,16,1,68635,68635,,苹果园,T15
S405,18,23,65878,65878,,四惠东,T17
S405,18,22,66018,66048,,四惠,T17
S405,18,21,66191,66236,,大望路,T17
S405,18,20,66356,66401,,国贸,T17
S405,18,19,66486,66516,,永安里,T17
S405,18,18,66636,66681,,建国门,T17
S405,18,17,66791,66836,,东单,T17
S405,18,16,66921,66951,,王府井,T17
S405,18,15,67041,67067,,天东,T17
S405,18,14,67157,67183,,天西,T17
S405,18,13,67288,67333,,西单,T17
S405,18,12,67453,67503,,复兴门,T17
S405,18,11,67563,67589,,礼士路,T17
S405,18,10,67709,67739,,木樨地,T17
S405,18,9,67839,67889,,军博,T17
S405,18,8,67989,68030,,公主坟,T17
S405,18,7,68140,68175,,万寿路,T17
S405,18,6,68310,68345,,五棵松,T17
S405,18,5,68485,68515,,玉泉路,T17
S405,18,4,68635,68665,,八宝山,T17
S405,18,3,68815,68845,,八角村,T17
S405,18,2,68995,69025,,古城,T17
S405,18,1,69225,69225,,苹果园,T17
