列车号,服务号,车站,到达,出发,,车站名称,列车编号
G433,32,4,55937,55962,,八宝山,T43
G433,32,5,56082,56117,,玉泉路,T43
G433,32,6,56257,56297,,五棵松,T43
G433,32,7,56432,56467,,万寿路,T43
G433,32,8,56577,56622,,公主坟,T43
G433,32,9,56722,56772,,军事博物馆,T43
G433,32,10,56872,56902,,木樨地,T43
G433,32,11,57022,57049,,南礼士路,T43
G433,32,12,57129,57179,,复兴门,T43
G433,32,13,57299,57343,,西单,T43
G433,32,14,57448,57474,,天安门西,T43
G433,32,15,57564,57592,,天安门东,T43
G433,32,16,57682,57712,,王府井,T43
G433,32,17,57797,57842,,东单,T43
G433,32,18,57952,57997,,建国门,T43
G433,32,19,58117,58147,,永安里,T43
G433,32,20,58232,58277,,国贸,T43
G433,32,21,58397,58442,,大望路,T43
G433,32,22,58585,58615,,四惠,T43
G433,32,23,58735,58735,,四惠东,T43
G433,34,1,55997,56017,,苹果园,T45
G433,34,2,56217,56247,,古城,T45
G433,34,3,56397,56427,,八角游乐园,T45
G433,34,4,56577,56602,,八宝山,T45
G433,34,5,56722,56757,,玉泉路,T45
G433,34,6,56897,56937,,五棵松,T45
G433,34,7,57072,57107,,万寿路,T45
G433,34,8,57217,57262,,公主坟,T45
G433,34,9,57362,57412,,军事博物馆,T45
G433,34,10,57512,57542,,木樨地,T45
G433,34,11,57662,57689,,南礼士路,T45
G433,34,12,57769,57819,,复兴门,T45
G433,34,13,57939,57983,,西单,T45
G433,34,14,58088,58114,,天安门西,T45
G433,34,15,58204,58232,,天安门东,T45
G433,34,16,58322,58352,,王府井,T45
G433,34,17,58437,58482,,东单,T45
G433,34,18,58592,58637,,建国门,T45
G433,34,19,58757,58787,,永安里,T45
G433,34,20,58872,58917,,国贸,T45
G433,34,21,59037,59082,,大望路,T45
G433,34,22,59225,59255,,四惠,T45
G433,34,23,59375,59375,,四惠东,T45
G433,32,1,56637,56657,,苹果园,T47
G433,32,2,56857,56887,,古城,T47
G433,32,3,57037,57067,,八角游乐园,T47
G433,32,4,57217,57242,,八宝山,T47
G433,32,5,57362,57397,,玉泉路,T47
G433,32,6,57537,57577,,五棵松,T47
G433,32,7,57712,57747,,万寿路,T47
G433,32,8,57857,57902,,公主坟,T47
G433,32,9,58002,58052,,军事博物馆,T47
G433,32,10,58152,58182,,木樨地,T47
G433,32,11,58302,58329,,南礼士路,T47
G433,32,12,58409,58459,,复兴门,T47
G433,32,13,58579,58623,,西单,T47
G433,32,14,58728,58754,,天安门西,T47
G433,32,15,58844,58872,,天安门东,T47
G433,32,16,58962,58992,,王府井,T47
G433,32,17,59077,59122,,东单,T47
G433,32,18,59232,59277,,建国门,T47
G433,32,19,59397,59427,,永安里,T47
G433,32,20,59512,59557,,国贸,T47
G433,32,21,59677,59722,,大望路,T47
G433,32,22,59865,59895,,四惠,T47
G433,32,23,60015,60015,,四惠东,T47
S405,8,23,51510,51510,,四惠东,T7
S405,8,22,51650,51680,,四惠,T7
S405,8,21,51823,51868,,大望路,T7
S405,8,20,51988,52033,,国贸,T7
S405,8,19,52118,52148,,永安里,T7
S405,8,18,52268,52313,,建国门,T7
S405,8,17,52423,52468,,东单,T7
S405,8,16,52553,52583,,王府井,T7
S405,8,15,52673,52699,,天东,T7
S405,8,14,52789,52815,,天西,T7
S405,8,13,52920,52965,,西单,T7
S405,8,12,53085,53135,,复兴门,T7
S405,8,11,53195,53221,,礼士路,T7
S405,8,10,53341,53371,,木樨地,T7
S405,8,9,53471,53521,,军博,T7
S405,8,8,53621,53662,,公主坟,T7
S405,8,7,53772,53807,,万寿路,T7
S405,8,6,53942,53977,,五棵松,T7
S405,8,5,54117,54147,,玉泉路,T7
S405,8,4,54267,54297,,八宝山,T7
S405,8,3,54447,54477,,八角村,T7
S405,8,2,54627,54657,,古城,T7
S405,8,1,54857,54857,,苹果园,T7
S405,10,23,52150,52150,,四惠东,T9
S405,10,22,52290,52320,,四惠,T9
S405,10,21,52463,52508,,大望路,T9
S405,10,20,52628,52673,,国贸,T9
S405,10,19,52758,52788,,永安里,T9
S405,10,18,52908,52953,,建国门,T9
S405,10,17,53063,53108,,东单,T9
S405,10,16,53193,53223,,王府井,T9
S405,10,15,53313,53339,,天东,T9
S405,10,14,53429,53455,,天西,T9
S405,10,13,53560,53605,,西单,T9
S405,10,12,53725,53775,,复兴门,T9
S405,10,11,53835,53861,,礼士路,T9
S405,10,10,53981,54011,,木樨地,T9
S405,10,9,54111,54161,,军博,T9
S405,10,8,54261,54302,,公主坟,T9
S405,10,7,54412,54447,,万寿路,T9
S405,10,6,54582,54617,,五棵松,T9
S405,10,5,54757,54787,,玉泉路,T9
S405,10,4,54907,54937,,八宝山,T9
S405,10,3,55087,55117,,八角村,T9
S405,10,2,55267,55297,,古城,T9
S405,10,1,55497,55497,,苹果园,T9
S405,12,23,52790,52790,,四惠东,T11
S405,12,22,52930,52960,,四惠,T11
S405,12,21,53103,53148,,大望路,T11
S405,12,20,53268,53313,,国贸,T11
S405,12,19,53398,53428,,永安里,T11
S405,12,18,53548,53593,,建国门,T11
S405,12,17,53703,53748,,东单,T11
S405,12,16,53833,53863,,王府井,T11
S405,12,15,53953,53979,,天东,T11
S405,12,14,54069,54095,,天西,T11
S405,12,13,54200,54245,,西单,T11
S405,12,12,54365,54415,,复兴门,T11
S405,12,11,54475,54501,,礼士路,T11
S405,12,10,54621,54651,,木樨地,T11
S405,12,9,54751,54801,,军博,T11
S405,12,8,54901,54942,,公主坟,T11
S405,12,7,55052,55087,,万寿路,T11
S405,12,6,55222,55257,,五棵松,T11
S405,12,5,55397,55427,,玉泉路,T11
S405,12,4,55547,55577,,八宝山,T11
S405,12,3,55727,55757,,八角村,T11
S405,12,2,55907,55937,,古城,T11
S405,12,1,56137,56137,,苹果园,T11
S405,14,23,53430,53430,,四惠东,T13
S405,14,22,53570,53600,,四惠,T13
S405,14,21,53743,53788,,大望路,T13
S405,14,20,53908,53953,,国贸,T13
S405,14,19,54038,54068,,永安里,T13
S405,14,18,54188,54233,,建国门,T13
S405,14,17,54343,54388,,东单,T13
S405,14,16,54473,54503,,王府井,T13
S405,14,15,54593,54619,,天东,T13
S405,14,14,54709,54735,,天西,T13
S405,14,13,54840,54885,,西单,T13
S405,14,12,55005,55055,,复兴门,T13
S405,14,11,55115,55141,,礼士路,T13
S405,14,10,55261,55291,,木樨地,T13
S405,14,9,55391,55441,,军博,T13
S405,14,8,55541,55582,,公主坟,T13
S405,14,7,55692,55727,,万寿路,T13
S405,14,6,55862,55897,,五棵松,T13
S405,14,5,56037,56067,,玉泉路,T13
S405,14,4,56187,56217,,八宝山,T13
S405,14,3,56367,56397,,八角村,T13
S405,14,2,56547,56577,,古城,T13
S405,14,1,56777,56777,,苹果园,T13
S405,16,23,54070,54070,,四惠东,T15
S405,16,22,54210,54240,,四惠,T15
S405,16,21,54383,54428,,大望路,T15
S405,16,20,54548,54593,,国贸,T15
S405,16,19,54678,54708,,永安里,T15
S405,16,18,54828,54873,,建国门,T15
S405,16,17,54983,55028,,东单,T15
S405,16,16,55113,55143,,王府井,T15
S405,16,15,55233,55259,,天东,T15
S405,16,14,55349,55375,,天西,T15
S405,16,13,55480,55525,,西单,T15
S405,16,12,55645,55695,,复兴门,T15
S405,16,11,55755,55781,,礼士路,T15
S405,16,10,55901,55931,,木樨地,T15
S405,16,9,56031,56081,,军博,T15
S405,16,8,56181,56222,,公主坟,T15
S405,16,7,56332,56367,,万寿路,T15
S405,16,6,56502,56537,,五棵松,T15
S405,16,5,56677,56707,,玉泉路,T15
S405,16,4,56827,56857,,八宝山,T15
S405,16,3,57007,57037,,八角村,T15
S405,16,2,57187,57217,,古城,T15
S405,16,1,57417,57417,,苹果园,T15
S405,18,23,54710,54710,,四惠东,T17
S405,18,22,54850,54880,,四惠,T17
S405,18,21,55023,55068,,大望路,T17
S405,18,20,55188,55233,,国贸,T17
S405,18,19,55318,55348,,永安里,T17
S405,18,18,55468,55513,,建国门,T17
S405,18,17,55623,55668,,东单,T17
S405,18,16,55753,55783,,王府井,T17
S405,18,15,55873,55899,,天东,T17
S405,18,14,55989,56015,,天西,T17
S405,18,13,56120,56165,,西单,T17
S405,18,12,56285,56335,,复兴门,T17
S405,18,11,56395,56421,,礼士路,T17
S405,18,10,56541,56571,,木樨地,T17
S405,18,9,56671,56721,,军博,T17
S405,18,8,56821,56862,,公主坟,T17
S405,18,7,56972,57007,,万寿路,T17
S405,18,6,57142,57177,,五棵松,T17
S405,18,5,57317,57347,,玉泉路,T17
S405,18,4,57467,57497,,八宝山,T17
S405,18,3,57647,57677,,八角村,T17
S405,18,2,57827,57857,,古城,T17
S405,18,1,58057,58057,,苹果园,T17
S405,20,23,55350,55350,,四惠东,T19
S405,20,22,55490,55520,,四惠,T19
S405,20,21,55663,55708,,大望路,T19
S405,20,20,55828,55873,,国贸,T19
S405,20,19,55958,55988,,永安里,T19
S405,20,18,56108,56153,,建国门,T19
S405,20,17,56263,56308,,东单,T19
S405,20,16,56393,56423,,王府井,T19
S405,20,15,56513,56539,,天东,T19
S405,20,14,56629,56655,,天西,T19
S405,20,13,56760,56805,,西单,T19
S405,20,12,56925,56975,,复兴门,T19
S405,20,11,57035,57061,,礼士路,T19
S405,20,10,57181,57211,,木樨地,T19
S405,20,9,57311,57361,,军博,T19
S405,20,8,57461,57502,,公主坟,T19
S405,20,7,57612,57647,,万寿路,T19
S405,20,6,57782,57817,,五棵松,T19
S405,20,5,57957,57987,,玉泉路,T19
S405,20,4,58107,58137,,八宝山,T19
S405,20,3,58287,58317,,八角村,T19
S405,20,2,58467,58497,,古城,T19
S405,20,1,58697,58697,,苹果园,T19
S405,22,23,55990,55990,,四惠东,T21
S405,22,22,56130,56160,,四惠,T21
S405,22,21,56303,56348,,大望路,T21
S405,22,20,56468,56513,,国贸,T21
S405,22,19,56598,56628,,永安里,T21
S405,22,18,56748,56793,,建国门,T21
S405,22,17,56903,56948,,东单,T21
S405,22,16,57033,57063,,王府井,T21
S405,22,15,57153,57179,,天东,T21
S405,22,14,57269,57295,,天西,T21
S405,22,13,57400,57445,,西单,T21
S405,22,12,57565,57615,,复兴门,T21
S405,22,11,57675,57701,,礼士路,T21
S405,22,10,57821,57851,,木樨地,T21
S405,22,9,57951,58001,,军博,T21
S405,22,8,58101,58142,,公主坟,T21
S405,22,7,58252,58287,,万寿路,T21
S405,22,6,58422,58457,,五棵松,T21
S405,22,5,58597,58627,,玉泉路,T21
S405,22,4,58747,58777,,八宝山,T21
S405,22,3,58927,58957,,八角村,T21
S405,22,2,59107,59137,,古城,T21
S405,22,1,59337,59337,,苹果园,T21
S405,24,23,56630,56630,,四惠东,T21
S405,24,22,56770,56800,,四惠,T21
S405,24,21,56943,56988,,大望路,T21
S405,24,20,57108,57153,,国贸,T21
S405,24,19,57238,57268,,永安里,T21
S405,24,18,57388,57433,,建国门,T21
S405,24,17,57543,57588,,东单,T21
S405,24,16,57673,57703,,王府井,T21
S405,24,15,57793,57819,,天东,T21
S405,24,14,57909,57935,,天西,T21
S405,24,13,58040,58085,,西单,T21
S405,24,12,58205,58255,,复兴门,T21
S405,24,11,58315,58341,,礼士路,T21
S405,24,10,58461,58491,,木樨地,T21
S405,24,9,58591,58641,,军博,T21
S405,24,8,58741,58782,,公主坟,T21
S405,24,7,58892,58927,,万寿路,T21
S405,24,6,59062,59097,,五棵松,T21
S405,24,5,59237,59267,,玉泉路,T21
S405,24,4,59387,59417,,八宝山,T21
S405,24,3,59567,59597,,八角村,T21
S405,24,2,59747,59777,,古城,T21
S405,24,1,59977,59977,,苹果园,T21
G433,32,1,56637,56657,,苹果园,T47
G433,32,2,56857,56887,,古城,T47
G433,32,3,57037,57067,,八角游乐园,T47
G433,32,4,57217,57242,,八宝山,T47
G433,32,5,57362,57397,,玉泉路,T47
G433,32,6,57537,57577,,五棵松,T47
G433,32,7,57712,57747,,万寿路,T47
G433,32,8,57857,57902,,公主坟,T47
G433,32,9,58002,58052,,军事博物馆,T47
G433,32,10,58152,58182,,木樨地,T47
G433,32,11,58302,58329,,南礼士路,T47
G433,32,12,58409,58459,,复兴门,T47
G433,32,13,58579,58623,,西单,T47
G433,32,14,58728,58754,,天安门西,T47
G433,32,15,58844,58872,,天安门东,T47
G433,32,16,58962,58992,,王府井,T47
G433,32,17,59077,59122,,东单,T47
G433,32,18,59232,59277,,建国门,T47
G433,32,19,59397,59427,,永安里,T47
G433,32,20,59512,59557,,国贸,T47
G433,32,21,59677,59722,,大望路,T47
G433,32,22,59865,59895,,四惠,T47
G433,32,23,60015,60015,,四惠东,T47
G433,30,1,57095,57115,,苹果园,T47
G433,30,2,57315,57345,,古城,T47
G433,30,3,57495,57525,,八角游乐园,T47
G433,30,4,57675,57700,,八宝山,T47
G433,30,5,57820,57855,,玉泉路,T47
G433,30,6,57995,58035,,五棵松,T47
G433,30,7,58170,58205,,万寿路,T47
G433,30,8,58315,58360,,公主坟,T47
G433,30,9,58460,58510,,军事博物馆,T47
G433,30,10,58610,58640,,木樨地,T47
G433,30,11,58760,58787,,南礼士路,T47
G433,30,12,58867,58917,,复兴门,T47
G433,30,13,59037,59081,,西单,T47
G433,30,14,59186,59212,,天安门西,T47
G433,30,15,59302,59330,,天安门东,T47
G433,30,16,59420,59450,,王府井,T47
G433,30,17,59535,59580,,东单,T47
G433,30,18,59690,59735,,建国门,T47
G433,30,19,59855,59885,,永安里,T47
G433,30,20,59970,60015,,国贸,T47
G433,30,21,60135,60180,,大望路,T47
G433,30,22,60323,60353,,四惠,T47
G433,30,23,60473,60473,,四惠东,T47
G433,32,1,57553,57573,,苹果园,T47
G433,32,2,57773,57803,,古城,T47
G433,32,3,57953,57983,,八角游乐园,T47
G433,32,4,58133,58158,,八宝山,T47
G433,32,5,58278,58313,,玉泉路,T47
G433,32,6,58453,58493,,五棵松,T47
G433,32,7,58628,58663,,万寿路,T47
G433,32,8,58773,58818,,公主坟,T47
G433,32,9,58918,58968,,军事博物馆,T47
G433,32,10,59068,59098,,木樨地,T47
G433,32,11,59218,59245,,南礼士路,T47
G433,32,12,59325,59375,,复兴门,T47
G433,32,13,59495,59539,,西单,T47
G433,32,14,59644,59670,,天安门西,T47
G433,32,15,59760,59788,,天安门东,T47
G433,32,16,59878,59908,,王府井,T47
G433,32,17,59993,60038,,东单,T47
G433,32,18,60148,60193,,建国门,T47
G433,32,19,60313,60343,,永安里,T47
G433,32,20,60428,60473,,国贸,T47
G433,32,21,60593,60638,,大望路,T47
G433,32,22,60781,60811,,四惠,T47
G433,32,23,60931,60931,,四惠东,T47
G433,30,1,58011,58031,,苹果园,T47
G433,30,2,58231,58261,,古城,T47
G433,30,3,58411,58441,,八角游乐园,T47
G433,30,4,58591,58616,,八宝山,T47
G433,30,5,58736,58771,,玉泉路,T47
G433,30,6,58911,58951,,五棵松,T47
G433,30,7,59086,59121,,万寿路,T47
G433,30,8,59231,59276,,公主坟,T47
G433,30,9,59376,59426,,军事博物馆,T47
G433,30,10,59526,59556,,木樨地,T47
G433,30,11,59676,59703,,南礼士路,T47
G433,30,12,59783,59833,,复兴门,T47
G433,30,13,59953,59997,,西单,T47
G433,30,14,60102,60128,,天安门西,T47
G433,30,15,60218,60246,,天安门东,T47
G433,30,16,60336,60366,,王府井,T47
G433,30,17,60451,60496,,东单,T47
G433,30,18,60606,60651,,建国门,T47
G433,30,19,60771,60801,,永安里,T47
G433,30,20,60886,60931,,国贸,T47
G433,30,21,61051,61096,,大望路,T47
G433,30,22,61239,61269,,四惠,T47
G433,30,23,61389,61389,,四惠东,T47
G433,32,1,58469,58489,,苹果园,T47
G433,32,2,58689,58719,,古城,T47
G433,32,3,58869,58899,,八角游乐园,T47
G433,32,4,59049,59074,,八宝山,T47
G433,32,5,59194,59229,,玉泉路,T47
G433,32,6,59369,59409,,五棵松,T47
G433,32,7,59544,59579,,万寿路,T47
G433,32,8,59689,59734,,公主坟,T47
G433,32,9,59834,59884,,军事博物馆,T47
G433,32,10,59984,60014,,木樨地,T47
G433,32,11,60134,60161,,南礼士路,T47
G433,32,12,60241,60291,,复兴门,T47
G433,32,13,60411,60455,,西单,T47
G433,32,14,60560,60586,,天安门西,T47
G433,32,15,60676,60704,,天安门东,T47
G433,32,16,60794,60824,,王府井,T47
G433,32,17,60909,60954,,东单,T47
G433,32,18,61064,61109,,建国门,T47
G433,32,19,61229,61259,,永安里,T47
G433,32,20,61344,61389,,国贸,T47
G433,32,21,61509,61554,,大望路,T47
G433,32,22,61697,61727,,四惠,T47
G433,32,23,61847,61847,,四惠东,T47
G433,30,1,58927,58947,,苹果园,T47
G433,30,2,59147,59177,,古城,T47
G433,30,3,59327,59357,,八角游乐园,T47
G433,30,4,59507,59532,,八宝山,T47
G433,30,5,59652,59687,,玉泉路,T47
G433,30,6,59827,59867,,五棵松,T47
G433,30,7,60002,60037,,万寿路,T47
G433,30,8,60147,60192,,公主坟,T47
G433,30,9,60292,60342,,军事博物馆,T47
G433,30,10,60442,60472,,木樨地,T47
G433,30,11,60592,60619,,南礼士路,T47
G433,30,12,60699,60749,,复兴门,T47
G433,30,13,60869,60913,,西单,T47
G433,30,14,61018,61044,,天安门西,T47
G433,30,15,61134,61162,,天安门东,T47
G433,30,16,61252,61282,,王府井,T47
G433,30,17,61367,61412,,东单,T47
G433,30,18,61522,61567,,建国门,T47
G433,30,19,61687,61717,,永安里,T47
G433,30,20,61802,61847,,国贸,T47
G433,30,21,61967,62012,,大望路,T47
G433,30,22,62155,62185,,四惠,T47
G433,30,23,62305,62305,,四惠东,T47
G433,32,1,59385,59405,,苹果园,T47
G433,32,2,59605,59635,,古城,T47
G433,32,3,59785,59815,,八角游乐园,T47
G433,32,4,59965,59990,,八宝山,T47
G433,32,5,60110,60145,,玉泉路,T47
G433,32,6,60285,60325,,五棵松,T47
G433,32,7,60460,60495,,万寿路,T47
G433,32,8,60605,60650,,公主坟,T47
G433,32,9,60750,60800,,军事博物馆,T47
G433,32,10,60900,60930,,木樨地,T47
G433,32,11,61050,61077,,南礼士路,T47
G433,32,12,61157,61207,,复兴门,T47
G433,32,13,61327,61371,,西单,T47
G433,32,14,61476,61502,,天安门西,T47
G433,32,15,61592,61620,,天安门东,T47
G433,32,16,61710,61740,,王府井,T47
G433,32,17,61825,61870,,东单,T47
G433,32,18,61980,62025,,建国门,T47
G433,32,19,62145,62175,,永安里,T47
G433,32,20,62260,62305,,国贸,T47
G433,32,21,62425,62470,,大望路,T47
G433,32,22,62613,62643,,四惠,T47
G433,32,23,62763,62763,,四惠东,T47
G433,30,1,59843,59863,,苹果园,T47
G433,30,2,60063,60093,,古城,T47
G433,30,3,60243,60273,,八角游乐园,T47
G433,30,4,60423,60448,,八宝山,T47
G433,30,5,60568,60603,,玉泉路,T47
G433,30,6,60743,60783,,五棵松,T47
G433,30,7,60918,60953,,万寿路,T47
G433,30,8,61063,61108,,公主坟,T47
G433,30,9,61208,61258,,军事博物馆,T47
G433,30,10,61358,61388,,木樨地,T47
G433,30,11,61508,61535,,南礼士路,T47
G433,30,12,61615,61665,,复兴门,T47
G433,30,13,61785,61829,,西单,T47
G433,30,14,61934,61960,,天安门西,T47
G433,30,15,62050,62078,,天安门东,T47
G433,30,16,62168,62198,,王府井,T47
G433,30,17,62283,62328,,东单,T47
G433,30,18,62438,62483,,建国门,T47
G433,30,19,62603,62633,,永安里,T47
G433,30,20,62718,62763,,国贸,T47
G433,30,21,62883,62928,,大望路,T47
G433,30,22,63071,63101,,四惠,T47
G433,30,23,63221,63221,,四惠东,T47
G433,32,1,60301,60321,,苹果园,T47
G433,32,2,60521,60551,,古城,T47
G433,32,3,60701,60731,,八角游乐园,T47
G433,32,4,60881,60906,,八宝山,T47
G433,32,5,61026,61061,,玉泉路,T47
G433,32,6,61201,61241,,五棵松,T47
G433,32,7,61376,61411,,万寿路,T47
G433,32,8,61521,61566,,公主坟,T47
G433,32,9,61666,61716,,军事博物馆,T47
G433,32,10,61816,61846,,木樨地,T47
G433,32,11,61966,61993,,南礼士路,T47
G433,32,12,62073,62123,,复兴门,T47
G433,32,13,62243,62287,,西单,T47
G433,32,14,62392,62418,,天安门西,T47
G433,32,15,62508,62536,,天安门东,T47
G433,32,16,62626,62656,,王府井,T47
G433,32,17,62741,62786,,东单,T47
G433,32,18,62896,62941,,建国门,T47
G433,32,19,63061,63091,,永安里,T47
G433,32,20,63176,63221,,国贸,T47
G433,32,21,63341,63386,,大望路,T47
G433,32,22,63529,63559,,四惠,T47
G433,32,23,63679,63679,,四惠东,T47
G433,30,1,60759,60779,,苹果园,T47
G433,30,2,60979,61009,,古城,T47
G433,30,3,61159,61189,,八角游乐园,T47
G433,30,4,61339,61364,,八宝山,T47
G433,30,5,61484,61519,,玉泉路,T47
G433,30,6,61659,61699,,五棵松,T47
G433,30,7,61834,61869,,万寿路,T47
G433,30,8,61979,62024,,公主坟,T47
G433,30,9,62124,62174,,军事博物馆,T47
G433,30,10,62274,62304,,木樨地,T47
G433,30,11,62424,62451,,南礼士路,T47
G433,30,12,62531,62581,,复兴门,T47
G433,30,13,62701,62745,,西单,T47
G433,30,14,62850,62876,,天安门西,T47
G433,30,15,62966,62994,,天安门东,T47
G433,30,16,63084,63114,,王府井,T47
G433,30,17,63199,63244,,东单,T47
G433,30,18,63354,63399,,建国门,T47
G433,30,19,63519,63549,,永安里,T47
G433,30,20,63634,63679,,国贸,T47
G433,30,21,63799,63844,,大望路,T47
G433,30,22,63987,64017,,四惠,T47
G433,30,23,64137,64137,,四惠东,T47
G433,32,1,61217,61237,,苹果园,T47
G433,32,2,61437,61467,,古城,T47
