列车号,服务号,车站,到达,出发,,车站名称,列车编号
G433,34,1,29981,30001,,苹果园,T31
G433,34,2,30201,30231,,古城,T31
G433,34,3,30381,30411,,八角游乐园,T31
G433,34,4,30561,30586,,八宝山,T31
G433,34,5,30706,30741,,玉泉路,T31
G433,34,6,30881,30921,,五棵松,T31
G433,34,7,31056,31091,,万寿路,T31
G433,34,8,31201,31246,,公主坟,T31
G433,34,9,31346,31396,,军事博物馆,T31
G433,34,10,31496,31526,,木樨地,T31
G433,34,11,31646,31673,,南礼士路,T31
G433,34,12,31753,31803,,复兴门,T31
G433,34,13,31923,31967,,西单,T31
G433,34,14,32072,32098,,天安门西,T31
G433,34,15,32188,32216,,天安门东,T31
G433,34,16,32306,32336,,王府井,T31
G433,34,17,32421,32466,,东单,T31
G433,34,18,32576,32621,,建国门,T31
G433,34,19,32741,32771,,永安里,T31
G433,34,20,32856,32901,,国贸,T31
G433,34,21,33021,33066,,大望路,T31
G433,34,22,33209,33239,,四惠,T31
G433,34,23,33359,33359,,四惠东,T31
G433,38,1,30361,30381,,苹果园,T31
G433,38,2,30581,30611,,古城,T31
G433,38,3,30761,30791,,八角游乐园,T31
G433,38,4,30941,30966,,八宝山,T31
G433,38,5,31086,31121,,玉泉路,T31
G433,38,6,31261,31301,,五棵松,T31
G433,38,7,31436,31471,,万寿路,T31
G433,38,8,31581,31626,,公主坟,T31
G433,38,9,31726,31776,,军事博物馆,T31
G433,38,10,31876,31906,,木樨地,T31
G433,38,11,32026,32053,,南礼士路,T31
G433,38,12,32133,32183,,复兴门,T31
G433,38,13,32303,32347,,西单,T31
G433,38,14,32452,32478,,天安门西,T31
G433,38,15,32568,32596,,天安门东,T31
G433,38,16,32686,32716,,王府井,T31
G433,38,17,32801,32846,,东单,T31
G433,38,18,32956,33001,,建国门,T31
G433,38,19,33121,33151,,永安里,T31
G433,38,20,33236,33281,,国贸,T31
G433,38,21,33401,33446,,大望路,T31
G433,38,22,33589,33619,,四惠,T31
G433,38,23,33739,33739,,四惠东,T31
G433,40,1,30741,30761,,苹果园,T31
G433,40,2,30961,30991,,古城,T31
G433,40,3,31141,31171,,八角游乐园,T31
G433,40,4,31321,31346,,八宝山,T31
G433,40,5,31466,31501,,玉泉路,T31
G433,40,6,31641,31681,,五棵松,T31
G433,40,7,31816,31851,,万寿路,T31
G433,40,8,31961,32006,,公主坟,T31
G433,40,9,32106,32156,,军事博物馆,T31
G433,40,10,32256,32286,,木樨地,T31
G433,40,11,32406,32433,,南礼士路,T31
G433,40,12,32513,32563,,复兴门,T31
G433,40,13,32683,32727,,西单,T31
G433,40,14,32832,32858,,天安门西,T31
G433,40,15,32948,32976,,天安门东,T31
G433,40,16,33066,33096,,王府井,T31
G433,40,17,33181,33226,,东单,T31
G433,40,18,33336,33381,,建国门,T31
G433,40,19,33501,33531,,永安里,T31
G433,40,20,33616,33661,,国贸,T31
G433,40,21,33781,33826,,大望路,T31
G433,40,22,33969,33999,,四惠,T31
G433,40,23,34119,34119,,四惠东,T31
G433,42,1,31121,31141,,苹果园,T31
G433,42,2,31341,31371,,古城,T31
G433,42,3,31521,31551,,八角游乐园,T31
G433,42,4,31701,31726,,八宝山,T31
G433,42,5,31846,31881,,玉泉路,T31
G433,42,6,32021,32061,,五棵松,T31
G433,42,7,32196,32231,,万寿路,T31
G433,42,8,32341,32386,,公主坟,T31
G433,42,9,32486,32536,,军事博物馆,T31
G433,42,10,32636,32666,,木樨地,T31
G433,42,11,32786,32813,,南礼士路,T31
G433,42,12,32893,32943,,复兴门,T31
G433,42,13,33063,33107,,西单,T31
G433,42,14,33212,33238,,天安门西,T31
G433,42,15,33328,33356,,天安门东,T31
G433,42,16,33446,33476,,王府井,T31
G433,42,17,33561,33606,,东单,T31
G433,42,18,33716,33761,,建国门,T31
G433,42,19,33881,33911,,永安里,T31
G433,42,20,33996,34041,,国贸,T31
G433,42,21,34161,34206,,大望路,T31
G433,42,22,34349,34379,,四惠,T31
G433,42,23,34499,34499,,四惠东,T31
G433,44,1,31501,31521,,苹果园,T31
G433,44,2,31721,31751,,古城,T31
G433,44,3,31901,31931,,八角游乐园,T31
G433,44,4,32081,32106,,八宝山,T31
G433,44,5,32226,32261,,玉泉路,T31
G433,44,6,32401,32441,,五棵松,T31
G433,44,7,32576,32611,,万寿路,T31
G433,44,8,32721,32766,,公主坟,T31
G433,44,9,32866,32916,,军事博物馆,T31
G433,44,10,33016,33046,,木樨地,T31
G433,44,11,33166,33193,,南礼士路,T31
G433,44,12,33273,33323,,复兴门,T31
G433,44,13,33443,33487,,西单,T31
G433,44,14,33592,33618,,天安门西,T31
G433,44,15,33708,33736,,天安门东,T31
G433,44,16,33826,33856,,王府井,T31
G433,44,17,33941,33986,,东单,T31
G433,44,18,34096,34141,,建国门,T31
G433,44,19,34261,34291,,永安里,T31
G433,44,20,34376,34421,,国贸,T31
G433,44,21,34541,34586,,大望路,T31
G433,44,22,34729,34759,,四惠,T31
G433,44,23,34879,34879,,四惠东,T31
G433,46,1,31881,31901,,苹果园,T31
G433,46,2,32101,32131,,古城,T31
G433,46,3,32281,32311,,八角游乐园,T31
G433,46,4,32461,32486,,八宝山,T31
G433,46,5,32606,32641,,玉泉路,T31
G433,46,6,32781,32821,,五棵松,T31
G433,46,7,32956,32991,,万寿路,T31
G433,46,8,33101,33146,,公主坟,T31
G433,46,9,33246,33296,,军事博物馆,T31
G433,46,10,33396,33426,,木樨地,T31
G433,46,11,33546,33573,,南礼士路,T31
G433,46,12,33653,33703,,复兴门,T31
G433,46,13,33823,33867,,西单,T31
G433,46,14,33972,33998,,天安门西,T31
G433,46,15,34088,34116,,天安门东,T31
G433,46,16,34206,34236,,王府井,T31
G433,46,17,34321,34366,,东单,T31
G433,46,18,34476,34521,,建国门,T31
G433,46,19,34641,34671,,永安里,T31
G433,46,20,34756,34801,,国贸,T31
G433,46,21,34921,34966,,大望路,T31
G433,46,22,35109,35139,,四惠,T31
G433,46,23,35259,35259,,四惠东,T31
G433,48,1,32261,32281,,苹果园,T31
G433,48,2,32481,32511,,古城,T31
G433,48,3,32661,32691,,八角游乐园,T31
G433,48,4,32841,32866,,八宝山,T31
G433,48,5,32986,33021,,玉泉路,T31
G433,48,6,33161,33201,,五棵松,T31
G433,48,7,33336,33371,,万寿路,T31
G433,48,8,33481,33526,,公主坟,T31
G433,48,9,33626,33676,,军事博物馆,T31
G433,48,10,33776,33806,,木樨地,T31
G433,48,11,33926,33953,,南礼士路,T31
G433,48,12,34033,34083,,复兴门,T31
G433,48,13,34203,34247,,西单,T31
G433,48,14,34352,34378,,天安门西,T31
G433,48,15,34468,34496,,天安门东,T31
G433,48,16,34586,34616,,王府井,T31
G433,48,17,34701,34746,,东单,T31
G433,48,18,34856,34901,,建国门,T31
G433,48,19,35021,35051,,永安里,T31
G433,48,20,35136,35181,,国贸,T31
G433,48,21,35301,35346,,大望路,T31
G433,48,22,35489,35519,,四惠,T31
G433,48,23,35639,35639,,四惠东,T31
G433,50,1,32641,32661,,苹果园,T31
G433,50,2,32861,32891,,古城,T31
G433,50,3,33041,33071,,八角游乐园,T31
G433,50,4,33221,33246,,八宝山,T31
G433,50,5,33366,33401,,玉泉路,T31
G433,50,6,33541,33581,,五棵松,T31
G433,50,7,33716,33751,,万寿路,T31
G433,50,8,33861,33906,,公主坟,T31
G433,50,9,34006,34056,,军事博物馆,T31
G433,50,10,34156,34186,,木樨地,T31
G433,50,11,34306,34333,,南礼士路,T31
G433,50,12,34413,34463,,复兴门,T31
G433,50,13,34583,34627,,西单,T31
G433,50,14,34732,34758,,天安门西,T31
G433,50,15,34848,34876,,天安门东,T31
G433,50,16,34966,34996,,王府井,T31
G433,50,17,35081,35126,,东单,T31
G433,50,18,35236,35281,,建国门,T31
G433,50,19,35401,35431,,永安里,T31
G433,50,20,35516,35561,,国贸,T31
G433,50,21,35681,35726,,大望路,T31
G433,50,22,35869,35899,,四惠,T31
G433,50,23,36019,36019,,四惠东,T31
S405,8,23,28734,28734,,四惠东,T7
S405,8,22,28874,28904,,四惠,T7
S405,8,21,29047,29092,,大望路,T7
S405,8,20,29212,29257,,国贸,T7
S405,8,19,29342,29372,,永安里,T7
S405,8,18,29492,29537,,建国门,T7
S405,8,17,29647,29692,,东单,T7
S405,8,16,29777,29807,,王府井,T7
S405,8,15,29897,29923,,天东,T7
S405,8,14,30013,30039,,天西,T7
S405,8,13,30144,30189,,西单,T7
S405,8,12,30309,30359,,复兴门,T7
S405,8,11,30419,30445,,礼士路,T7
S405,8,10,30565,30595,,木樨地,T7
S405,8,9,30695,30745,,军博,T7
S405,8,8,30845,30886,,公主坟,T7
S405,8,7,30996,31031,,万寿路,T7
S405,8,6,31166,31201,,五棵松,T7
S405,8,5,31341,31371,,玉泉路,T7
S405,8,4,31491,31521,,八宝山,T7
S405,8,3,31671,31701,,八角村,T7
S405,8,2,31851,31881,,古城,T7
S405,8,1,32081,32081,,苹果园,T7
S405,10,23,29109,29109,,四惠东,T7
S405,10,22,29249,29279,,四惠,T7
S405,10,21,29422,29467,,大望路,T7
S405,10,20,29587,29632,,国贸,T7
S405,10,19,29717,29747,,永安里,T7
S405,10,18,29867,29912,,建国门,T7
S405,10,17,30022,30067,,东单,T7
S405,10,16,30152,30182,,王府井,T7
S405,10,15,30272,30298,,天东,T7
S405,10,14,30388,30414,,天西,T7
S405,10,13,30519,30564,,西单,T7
S405,10,12,30684,30734,,复兴门,T7
S405,10,11,30794,30820,,礼士路,T7
S405,10,10,30940,30970,,木樨地,T7
S405,10,9,31070,31120,,军博,T7
S405,10,8,31220,31261,,公主坟,T7
S405,10,7,31371,31406,,万寿路,T7
S405,10,6,31541,31576,,五棵松,T7
S405,10,5,31716,31746,,玉泉路,T7
S405,10,4,31866,31896,,八宝山,T7
S405,10,3,32046,32076,,八角村,T7
S405,10,2,32226,32256,,古城,T7
S405,10,1,32456,32456,,苹果园,T7
S405,8,23,29484,29484,,四惠东,T7
S405,8,22,29624,29654,,四惠,T7
S405,8,21,29797,29842,,大望路,T7
S405,8,20,29962,30007,,国贸,T7
S405,8,19,30092,30122,,永安里,T7
S405,8,18,30242,30287,,建国门,T7
S405,8,17,30397,30442,,东单,T7
S405,8,16,30527,30557,,王府井,T7
S405,8,15,30647,30673,,天东,T7
S405,8,14,30763,30789,,天西,T7
S405,8,13,30894,30939,,西单,T7
S405,8,12,31059,31109,,复兴门,T7
S405,8,11,31169,31195,,礼士路,T7
S405,8,10,31315,31345,,木樨地,T7
S405,8,9,31445,31495,,军博,T7
S405,8,8,31595,31636,,公主坟,T7
S405,8,7,31746,31781,,万寿路,T7
S405,8,6,31916,31951,,五棵松,T7
S405,8,5,32091,32121,,玉泉路,T7
S405,8,4,32241,32271,,八宝山,T7
S405,8,3,32421,32451,,八角村,T7
S405,8,2,32601,32631,,古城,T7
S405,8,1,32831,32831,,苹果园,T7
S405,10,23,29859,29859,,四惠东,T7
S405,10,22,29999,30029,,四惠,T7
S405,10,21,30172,30217,,大望路,T7
S405,10,20,30337,30382,,国贸,T7
S405,10,19,30467,30497,,永安里,T7
S405,10,18,30617,30662,,建国门,T7
S405,10,17,30772,30817,,东单,T7
S405,10,16,30902,30932,,王府井,T7
S405,10,15,31022,31048,,天东,T7
S405,10,14,31138,31164,,天西,T7
S405,10,13,31269,31314,,西单,T7
S405,10,12,31434,31484,,复兴门,T7
S405,10,11,31544,31570,,礼士路,T7
S405,10,10,31690,31720,,木樨地,T7
S405,10,9,31820,31870,,军博,T7
S405,10,8,31970,32011,,公主坟,T7
S405,10,7,32121,32156,,万寿路,T7
S405,10,6,32291,32326,,五棵松,T7
S405,10,5,32466,32496,,玉泉路,T7
S405,10,4,32616,32646,,八宝山,T7
S405,10,3,32796,32826,,八角村,T7
S405,10,2,32976,33006,,古城,T7
S405,10,1,33206,33206,,苹果园,T7
S405,8,23,30234,30234,,四惠东,T7
S405,8,22,30374,30404,,四惠,T7
S405,8,21,30547,30592,,大望路,T7
S405,8,20,30712,30757,,国贸,T7
S405,8,19,30842,30872,,永安里,T7
S405,8,18,30992,31037,,建国门,T7
S405,8,17,31147,31192,,东单,T7
S405,8,16,31277,31307,,王府井,T7
S405,8,15,31397,31423,,天东,T7
S405,8,14,31513,31539,,天西,T7
S405,8,13,31644,31689,,西单,T7
S405,8,12,31809,31859,,复兴门,T7
S405,8,11,31919,31945,,礼士路,T7
S405,8,10,32065,32095,,木樨地,T7
S405,8,9,32195,32245,,军博,T7
S405,8,8,32345,32386,,公主坟,T7
S405,8,7,32496,32531,,万寿路,T7
S405,8,6,32666,32701,,五棵松,T7
S405,8,5,32841,32871,,玉泉路,T7
S405,8,4,32991,33021,,八宝山,T7
S405,8,3,33171,33201,,八角村,T7
S405,8,2,33351,33381,,古城,T7
S405,8,1,33581,33581,,苹果园,T7
S405,10,23,30609,30609,,四惠东,T7
S405,10,22,30749,30779,,四惠,T7
S405,10,21,30922,30967,,大望路,T7
S405,10,20,31087,31132,,国贸,T7
S405,10,19,31217,31247,,永安里,T7
S405,10,18,31367,31412,,建国门,T7
S405,10,17,31522,31567,,东单,T7
S405,10,16,31652,31682,,王府井,T7
S405,10,15,31772,31798,,天东,T7
S405,10,14,31888,31914,,天西,T7
S405,10,13,32019,32064,,西单,T7
S405,10,12,32184,32234,,复兴门,T7
S405,10,11,32294,32320,,礼士路,T7
S405,10,10,32440,32470,,木樨地,T7
S405,10,9,32570,32620,,军博,T7
S405,10,8,32720,32761,,公主坟,T7
S405,10,7,32871,32906,,万寿路,T7
S405,10,6,33041,33076,,五棵松,T7
S405,10,5,33216,33246,,玉泉路,T7
S405,10,4,33366,33396,,八宝山,T7
S405,10,3,33546,33576,,八角村,T7
S405,10,2,33726,33756,,古城,T7
S405,10,1,33956,33956,,苹果园,T7
S405,8,23,30984,30984,,四惠东,T7
S405,8,22,31124,31154,,四惠,T7
S405,8,21,31297,31342,,大望路,T7
S405,8,20,31462,31507,,国贸,T7
S405,8,19,31592,31622,,永安里,T7
S405,8,18,31742,31787,,建国门,T7
S405,8,17,31897,31942,,东单,T7
S405,8,16,32027,32057,,王府井,T7
S405,8,15,32147,32173,,天东,T7
S405,8,14,32263,32289,,天西,T7
S405,8,13,32394,32439,,西单,T7
S405,8,12,32559,32609,,复兴门,T7
S405,8,11,32669,32695,,礼士路,T7
S405,8,10,32815,32845,,木樨地,T7
S405,8,9,32945,32995,,军博,T7
S405,8,8,33095,33136,,公主坟,T7
S405,8,7,33246,33281,,万寿路,T7
S405,8,6,33416,33451,,五棵松,T7
S405,8,5,33591,33621,,玉泉路,T7
S405,8,4,33741,33771,,八宝山,T7
S405,8,3,33921,33951,,八角村,T7
S405,8,2,34101,34131,,古城,T7
S405,8,1,34331,34331,,苹果园,T7
S405,10,23,31359,31359,,四惠东,T7
S405,10,22,31499,31529,,四惠,T7
S405,10,21,31672,31717,,大望路,T7
S405,10,20,31837,31882,,国贸,T7
S405,10,19,31967,31997,,永安里,T7
S405,10,18,32117,32162,,建国门,T7
S405,10,17,32272,32317,,东单,T7
S405,10,16,32402,32432,,王府井,T7
S405,10,15,32522,32548,,天东,T7
S405,10,14,32638,32664,,天西,T7
S405,10,13,32769,32814,,西单,T7
S405,10,12,32934,32984,,复兴门,T7
S405,10,11,33044,33070,,礼士路,T7
S405,10,10,33190,33220,,木樨地,T7
S405,10,9,33320,33370,,军博,T7
S405,10,8,33470,33511,,公主坟,T7
S405,10,7,33621,33656,,万寿路,T7
S405,10,6,33791,33826,,五棵松,T7
S405,10,5,33966,33996,,玉泉路,T7
S405,10,4,34116,34146,,八宝山,T7
S405,10,3,34296,34326,,八角村,T7
S405,10,2,34476,34506,,古城,T7
S405,10,1,34706,34706,,苹果园,T7
S405,8,23,31734,31734,,四惠东,T7
S405,8,22,31874,31904,,四惠,T7
S405,8,21,32047,32092,,大望路,T7
S405,8,20,32212,32257,,国贸,T7
S405,8,19,32342,32372,,永安里,T7
S405,8,18,32492,32537,,建国门,T7
S405,8,17,32647,32692,,东单,T7
S405,8,16,32777,32807,,王府井,T7
S405,8,15,32897,32923,,天东,T7
S405,8,14,33013,33039,,天西,T7
S405,8,13,33144,33189,,西单,T7
S405,8,12,33309,33359,,复兴门,T7
S405,8,11,33419,33445,,礼士路,T7
S405,8,10,33565,33595,,木樨地,T7
S405,8,9,33695,33745,,军博,T7
S405,8,8,33845,33886,,公主坟,T7
S405,8,7,33996,34031,,万寿路,T7
S405,8,6,34166,34201,,五棵松,T7
S405,8,5,34341,34371,,玉泉路,T7
S405,8,4,34491,34521,,八宝山,T7
S405,8,3,34671,34701,,八角村,T7
S405,8,2,34851,34881,,古城,T7
S405,8,1,35081,35081,,苹果园,T7
S405,10,23,32109,32109,,四惠东,T7
S405,10,22,32249,32279,,四惠,T7
S405,10,21,32422,32467,,大望路,T7
S405,10,20,32587,32632,,国贸,T7
S405,10,19,32717,32747,,永安里,T7
S405,10,18,32867,32912,,建国门,T7
S405,10,17,33022,33067,,东单,T7
S405,10,16,33152,33182,,王府井,T7
S405,10,15,33272,33298,,天东,T7
S405,10,14,33388,33414,,天西,T7
S405,10,13,33519,33564,,西单,T7
S405,10,12,33684,33734,,复兴门,T7
S405,10,11,33794,33820,,礼士路,T7
S405,10,10,33940,33970,,木樨地,T7
S405,10,9,34070,34120,,军博,T7
S405,10,8,34220,34261,,公主坟,T7
S405,10,7,34371,34406,,万寿路,T7
S405,10,6,34541,34576,,五棵松,T7
S405,10,5,34716,34746,,玉泉路,T7
S405,10,4,34866,34896,,八宝山,T7
S405,10,3,35046,35076,,八角村,T7
S405,10,2,35226,35256,,古城,T7
S405,10,1,35456,35456,,苹果园,T7
S405,8,23,32484,32484,,四惠东,T7
S405,8,22,32624,32654,,四惠,T7
S405,8,21,32797,32842,,大望路,T7
S405,8,20,32962,33007,,国贸,T7
S405,8,19,33092,33122,,永安里,T7
S405,8,18,33242,33287,,建国门,T7
S405,8,17,33397,33442,,东单,T7
S405,8,16,33527,33557,,王府井,T7
S405,8,15,33647,33673,,天东,T7
S405,8,14,33763,33789,,天西,T7
S405,8,13,33894,33939,,西单,T7
S405,8,12,34059,34109,,复兴门,T7
S405,8,11,34169,34195,,礼士路,T7
S405,8,10,34315,34345,,木樨地,T7
S405,8,9,34445,34495,,军博,T7
S405,8,8,34595,34636,,公主坟,T7
S405,8,7,34746,34781,,万寿路,T7
S405,8,6,34916,34951,,五棵松,T7
S405,8,5,35091,35121,,玉泉路,T7
S405,8,4,35241,35271,,八宝山,T7
S405,8,3,35421,35451,,八角村,T7
S405,8,2,35601,35631,,古城,T7
S405,8,1,35831,35831,,苹果园,T7
S405,10,23,32859,32859,,四惠东,T7
S405,10,22,32999,33029,,四惠,T7
S405,10,21,33172,33217,,大望路,T7
S405,10,20,33337,33382,,国贸,T7
S405,10,19,33467,33497,,永安里,T7
S405,10,18,33617,33662,,建国门,T7
S405,10,17,33772,33817,,东单,T7
S405,10,16,33902,33932,,王府井,T7
S405,10,15,34022,34048,,天东,T7
S405,10,14,34138,34164,,天西,T7
S405,10,13,34269,34314,,西单,T7
S405,10,12,34434,34484,,复兴门,T7
S405,10,11,34544,34570,,礼士路,T7
S405,10,10,34690,34720,,木樨地,T7
S405,10,9,34820,34870,,军博,T7
S405,10,8,34970,35011,,公主坟,T7
S405,10,7,35121,35156,,万寿路,T7
S405,10,6,35291,35326,,五棵松,T7
S405,10,5,35466,35496,,玉泉路,T7
S405,10,4,35616,35646,,八宝山,T7
S405,10,3,35796,35826,,八角村,T7
S405,10,2,35976,36006,,古城,T7
S405,10,1,36206,36206,,苹果园,T7
S405,8,23,33234,33234,,四惠东,T7
S405,8,22,33374,33404,,四惠,T7
S405,8,21,33547,33592,,大望路,T7
S405,8,20,33712,33757,,国贸,T7
S405,8,19,33842,33872,,永安里,T7
S405,8,18,33992,34037,,建国门,T7
S405,8,17,34147,34192,,东单,T7
S405,8,16,34277,34307,,王府井,T7
S405,8,15,34397,34423,,天东,T7
S405,8,14,34513,34539,,天西,T7
S405,8,13,34644,34689,,西单,T7
S405,8,12,34809,34859,,复兴门,T7
S405,8,11,34919,34945,,礼士路,T7
S405,8,10,35065,35095,,木樨地,T7
S405,8,9,35195,35245,,军博,T7
S405,8,8,35345,35386,,公主坟,T7
S405,8,7,35496,35531,,万寿路,T7
S405,8,6,35666,35701,,五棵松,T7
S405,8,5,35841,35871,,玉泉路,T7
S405,8,4,35991,36021,,八宝山,T7
S405,8,3,36171,36201,,八角村,T7
S405,8,2,36351,36381,,古城,T7
S405,8,1,36581,36581,,苹果园,T7
G433,52,1,33021,33041,,苹果园,T31
G433,52,2,33241,33271,,古城,T31
G433,52,3,33421,33451,,八角游乐园,T31
G433,52,4,33601,33626,,八宝山,T31
G433,52,5,33746,33781,,玉泉路,T31
G433,52,6,33921,33961,,五棵松,T31
G433,52,7,34096,34131,,万寿路,T31
G433,52,8,34241,34286,,公主坟,T31
G433,52,9,34386,34436,,军事博物馆,T31
G433,52,10,34536,34566,,木樨地,T31
G433,52,11,34686,34713,,南礼士路,T31
G433,52,12,34793,34843,,复兴门,T31
G433,52,13,34963,35007,,西单,T31
G433,52,14,35112,35138,,天安门西,T31
G433,52,15,35228,35256,,天安门东,T31
G433,52,16,35346,35376,,王府井,T31
G433,52,17,35461,35506,,东单,T31
G433,52,18,35616,35661,,建国门,T31
G433,52,19,35781,35811,,永安里,T31
G433,52,20,35896,35941,,国贸,T31
G433,52,21,36061,36106,,大望路,T31
G433,52,22,36249,36279,,四惠,T31
G433,52,23,36399,36399,,四惠东,T31
G433,50,1,33546,33566,,苹果园,T31
G433,50,2,33766,33796,,古城,T31
G433,50,3,33946,33976,,八角游乐园,T31
G433,50,4,34126,34151,,八宝山,T31
G433,50,5,34271,34306,,玉泉路,T31
G433,50,6,34446,34486,,五棵松,T31
G433,50,7,34621,34656,,万寿路,T31
G433,50,8,34766,34811,,公主坟,T31
G433,50,9,34911,34961,,军事博物馆,T31
G433,50,10,35061,35091,,木樨地,T31
G433,50,11,35211,35238,,南礼士路,T31
G433,50,12,35318,35368,,复兴门,T31
G433,50,13,35488,35532,,西单,T31
G433,50,14,35637,35663,,天安门西,T31
G433,50,15,35753,35781,,天安门东,T31
G433,50,16,35871,35901,,王府井,T31
G433,50,17,35986,36031,,东单,T31
G433,50,18,36141,36186,,建国门,T31
G433,50,19,36306,36336,,永安里,T31
G433,50,20,36421,36466,,国贸,T31
G433,50,21,36586,36631,,大望路,T31
G433,50,22,36774,36804,,四惠,T31
G433,50,23,36924,36924,,四惠东,T31
G433,52,1,34071,34091,,苹果园,T31
G433,52,2,34291,34321,,古城,T31
G433,52,3,34471,34501,,八角游乐园,T31
G433,52,4,34651,34676,,八宝山,T31
G433,52,5,34796,34831,,玉泉路,T31
G433,52,6,34971,35011,,五棵松,T31
G433,52,7,35146,35181,,万寿路,T31
G433,52,8,35291,35336,,公主坟,T31
G433,52,9,35436,35486,,军事博物馆,T31
G433,52,10,35586,35616,,木樨地,T31
G433,52,11,35736,35763,,南礼士路,T31
G433,52,12,35843,35893,,复兴门,T31
G433,52,13,36013,36057,,西单,T31
G433,52,14,36162,36188,,天安门西,T31
G433,52,15,36278,36306,,天安门东,T31
G433,52,16,36396,36426,,王府井,T31
G433,52,17,36511,36556,,东单,T31
G433,52,18,36666,36711,,建国门,T31
G433,52,19,36831,36861,,永安里,T31
G433,52,20,36946,36991,,国贸,T31
G433,52,21,37111,37156,,大望路,T31
G433,52,22,37299,37329,,四惠,T31
G433,52,23,37449,37449,,四惠东,T31
G433,50,1,34596,34616,,苹果园,T31
G433,50,2,34816,34846,,古城,T31
G433,50,3,34996,35026,,八角游乐园,T31
G433,50,4,35176,35201,,八宝山,T31
G433,50,5,35321,35356,,玉泉路,T31
G433,50,6,35496,35536,,五棵松,T31
G433,50,7,35671,35706,,万寿路,T31
G433,50,8,35816,35861,,公主坟,T31
G433,50,9,35961,36011,,军事博物馆,T31
G433,50,10,36111,36141,,木樨地,T31
G433,50,11,36261,36288,,南礼士路,T31
G433,50,12,36368,36418,,复兴门,T31
G433,50,13,36538,36582,,西单,T31
G433,50,14,36687,36713,,天安门西,T31
G433,50,15,36803,36831,,天安门东,T31
G433,50,16,36921,36951,,王府井,T31
G433,50,17,37036,37081,,东单,T31
G433,50,18,37191,37236,,建国门,T31
G433,50,19,37356,37386,,永安里,T31
G433,50,20,37471,37516,,国贸,T31
G433,50,21,37636,37681,,大望路,T31
G433,50,22,37824,37854,,四惠,T31
G433,50,23,37974,37974,,四惠东,T31
G433,52,1,35121,35141,,苹果园,T31
G433,52,2,35341,35371,,古城,T31
G433,52,3,35521,35551,,八角游乐园,T31
G433,52,4,35701,35726,,八宝山,T31
