列车号,服务号,车站,到达,出发,,车站名称,列车编号
G433,34,17,45017,45062,,东单,T37
G433,34,18,45172,45217,,建国门,T37
G433,34,19,45337,45367,,永安里,T37
G433,34,20,45452,45497,,国贸,T37
G433,34,21,45617,45662,,大望路,T37
G433,34,22,45805,45835,,四惠,T37
G433,34,23,45955,45955,,四惠东,T37
G433,32,1,43217,43237,,苹果园,T39
G433,32,2,43437,43467,,古城,T39
G433,32,3,43617,43647,,八角游乐园,T39
G433,32,4,43797,43822,,八宝山,T39
G433,32,5,43942,43977,,玉泉路,T39
G433,32,6,44117,44157,,五棵松,T39
G433,32,7,44292,44327,,万寿路,T39
G433,32,8,44437,44482,,公主坟,T39
G433,32,9,44582,44632,,军事博物馆,T39
G433,32,10,44732,44762,,木樨地,T39
G433,32,11,44882,44909,,南礼士路,T39
G433,32,12,44989,45039,,复兴门,T39
G433,32,13,45159,45203,,西单,T39
G433,32,14,45308,45334,,天安门西,T39
G433,32,15,45424,45452,,天安门东,T39
G433,32,16,45542,45572,,王府井,T39
G433,32,17,45657,45702,,东单,T39
G433,32,18,45812,45857,,建国门,T39
G433,32,19,45977,46007,,永安里,T39
G433,32,20,46092,46137,,国贸,T39
G433,32,21,46257,46302,,大望路,T39
G433,32,22,46445,46475,,四惠,T39
G433,32,23,46595,46595,,四惠东,T39
G433,34,1,43857,43877,,苹果园,T41
G433,34,2,44077,44107,,古城,T41
G433,34,3,44257,44287,,八角游乐园,T41
G433,34,4,44437,44462,,八宝山,T41
G433,34,5,44582,44617,,玉泉路,T41
G433,34,6,44757,44797,,五棵松,T41
G433,34,7,44932,44967,,万寿路,T41
G433,34,8,45077,45122,,公主坟,T41
G433,34,9,45222,45272,,军事博物馆,T41
G433,34,10,45372,45402,,木樨地,T41
G433,34,11,45522,45549,,南礼士路,T41
G433,34,12,45629,45679,,复兴门,T41
G433,34,13,45799,45843,,西单,T41
G433,34,14,45948,45974,,天安门西,T41
G433,34,15,46064,46092,,天安门东,T41
G433,34,16,46182,46212,,王府井,T41
G433,34,17,46297,46342,,东单,T41
G433,34,18,46452,46497,,建国门,T41
G433,34,19,46617,46647,,永安里,T41
G433,34,20,46732,46777,,国贸,T41
G433,34,21,46897,46942,,大望路,T41
G433,34,22,47085,47115,,四惠,T41
G433,34,23,47235,47235,,四惠东,T41
G433,32,1,44497,44517,,苹果园,T43
G433,32,2,44717,44747,,古城,T43
G433,32,3,44897,44927,,八角游乐园,T43
G433,32,4,45077,45102,,八宝山,T43
G433,32,5,45222,45257,,玉泉路,T43
G433,32,6,45397,45437,,五棵松,T43
G433,32,7,45572,45607,,万寿路,T43
G433,32,8,45717,45762,,公主坟,T43
G433,32,9,45862,45912,,军事博物馆,T43
G433,32,10,46012,46042,,木樨地,T43
G433,32,11,46162,46189,,南礼士路,T43
G433,32,12,46269,46319,,复兴门,T43
G433,32,13,46439,46483,,西单,T43
G433,32,14,46588,46614,,天安门西,T43
G433,32,15,46704,46732,,天安门东,T43
G433,32,16,46822,46852,,王府井,T43
G433,32,17,46937,46982,,东单,T43
G433,32,18,47092,47137,,建国门,T43
G433,32,19,47257,47287,,永安里,T43
G433,32,20,47372,47417,,国贸,T43
G433,32,21,47537,47582,,大望路,T43
G433,32,22,47725,47755,,四惠,T43
G433,32,23,47875,47875,,四惠东,T43
G433,34,1,45137,45157,,苹果园,T45
G433,34,2,45357,45387,,古城,T45
G433,34,3,45537,45567,,八角游乐园,T45
G433,34,4,45717,45742,,八宝山,T45
G433,34,5,45862,45897,,玉泉路,T45
G433,34,6,46037,46077,,五棵松,T45
G433,34,7,46212,46247,,万寿路,T45
G433,34,8,46357,46402,,公主坟,T45
G433,34,9,46502,46552,,军事博物馆,T45
G433,34,10,46652,46682,,木樨地,T45
G433,34,11,46802,46829,,南礼士路,T45
G433,34,12,46909,46959,,复兴门,T45
G433,34,13,47079,47123,,西单,T45
G433,34,14,47228,47254,,天安门西,T45
G433,34,15,47344,47372,,天安门东,T45
G433,34,16,47462,47492,,王府井,T45
G433,34,17,47577,47622,,东单,T45
G433,34,18,47732,47777,,建国门,T45
G433,34,19,47897,47927,,永安里,T45
G433,34,20,48012,48057,,国贸,T45
G433,34,21,48177,48222,,大望路,T45
G433,34,22,48365,48395,,四惠,T45
G433,34,23,48515,48515,,四惠东,T45
S405,8,23,40650,40650,,四惠东,T7
S405,8,22,40790,40820,,四惠,T7
S405,8,21,40963,41008,,大望路,T7
S405,8,20,41128,41173,,国贸,T7
S405,8,19,41258,41288,,永安里,T7
S405,8,18,41408,41453,,建国门,T7
S405,8,17,41563,41608,,东单,T7
S405,8,16,41693,41723,,王府井,T7
S405,8,15,41813,41839,,天东,T7
S405,8,14,41929,41955,,天西,T7
S405,8,13,42060,42105,,西单,T7
S405,8,12,42225,42275,,复兴门,T7
S405,8,11,42335,42361,,礼士路,T7
S405,8,10,42481,42511,,木樨地,T7
S405,8,9,42611,42661,,军博,T7
S405,8,8,42761,42802,,公主坟,T7
S405,8,7,42912,42947,,万寿路,T7
S405,8,6,43082,43117,,五棵松,T7
S405,8,5,43257,43287,,玉泉路,T7
S405,8,4,43407,43437,,八宝山,T7
S405,8,3,43587,43617,,八角村,T7
S405,8,2,43767,43797,,古城,T7
S405,8,1,43997,43997,,苹果园,T7
S405,10,23,41290,41290,,四惠东,T9
S405,10,22,41430,41460,,四惠,T9
S405,10,21,41603,41648,,大望路,T9
S405,10,20,41768,41813,,国贸,T9
S405,10,19,41898,41928,,永安里,T9
S405,10,18,42048,42093,,建国门,T9
S405,10,17,42203,42248,,东单,T9
S405,10,16,42333,42363,,王府井,T9
S405,10,15,42453,42479,,天东,T9
S405,10,14,42569,42595,,天西,T9
S405,10,13,42700,42745,,西单,T9
S405,10,12,42865,42915,,复兴门,T9
S405,10,11,42975,43001,,礼士路,T9
S405,10,10,43121,43151,,木樨地,T9
S405,10,9,43251,43301,,军博,T9
S405,10,8,43401,43442,,公主坟,T9
S405,10,7,43552,43587,,万寿路,T9
S405,10,6,43722,43757,,五棵松,T9
S405,10,5,43897,43927,,玉泉路,T9
S405,10,4,44047,44077,,八宝山,T9
S405,10,3,44227,44257,,八角村,T9
S405,10,2,44407,44437,,古城,T9
S405,10,1,44637,44637,,苹果园,T9
S405,12,23,41930,41930,,四惠东,T11
S405,12,22,42070,42100,,四惠,T11
S405,12,21,42243,42288,,大望路,T11
S405,12,20,42408,42453,,国贸,T11
S405,12,19,42538,42568,,永安里,T11
S405,12,18,42688,42733,,建国门,T11
S405,12,17,42843,42888,,东单,T11
S405,12,16,42973,43003,,王府井,T11
S405,12,15,43093,43119,,天东,T11
S405,12,14,43209,43235,,天西,T11
S405,12,13,43340,43385,,西单,T11
S405,12,12,43505,43555,,复兴门,T11
S405,12,11,43615,43641,,礼士路,T11
S405,12,10,43761,43791,,木樨地,T11
S405,12,9,43891,43941,,军博,T11
S405,12,8,44041,44082,,公主坟,T11
S405,12,7,44192,44227,,万寿路,T11
S405,12,6,44362,44397,,五棵松,T11
S405,12,5,44537,44567,,玉泉路,T11
S405,12,4,44687,44717,,八宝山,T11
S405,12,3,44867,44897,,八角村,T11
S405,12,2,45047,45077,,古城,T11
S405,12,1,45277,45277,,苹果园,T11
S405,14,23,42570,42570,,四惠东,T13
S405,14,22,42710,42740,,四惠,T13
S405,14,21,42883,42928,,大望路,T13
S405,14,20,43048,43093,,国贸,T13
S405,14,19,43178,43208,,永安里,T13
S405,14,18,43328,43373,,建国门,T13
S405,14,17,43483,43528,,东单,T13
S405,14,16,43613,43643,,王府井,T13
S405,14,15,43733,43759,,天东,T13
S405,14,14,43849,43875,,天西,T13
S405,14,13,43980,44025,,西单,T13
S405,14,12,44145,44195,,复兴门,T13
S405,14,11,44255,44281,,礼士路,T13
S405,14,10,44401,44431,,木樨地,T13
S405,14,9,44531,44581,,军博,T13
S405,14,8,44681,44722,,公主坟,T13
S405,14,7,44832,44867,,万寿路,T13
S405,14,6,45002,45037,,五棵松,T13
S405,14,5,45177,45207,,玉泉路,T13
S405,14,4,45327,45357,,八宝山,T13
S405,14,3,45507,45537,,八角村,T13
S405,14,2,45687,45717,,古城,T13
S405,14,1,45917,45917,,苹果园,T13
S405,16,23,43210,43210,,四惠东,T15
S405,16,22,43350,43380,,四惠,T15
S405,16,21,43523,43568,,大望路,T15
S405,16,20,43688,43733,,国贸,T15
S405,16,19,43818,43848,,永安里,T15
S405,16,18,43968,44013,,建国门,T15
S405,16,17,44123,44168,,东单,T15
S405,16,16,44253,44283,,王府井,T15
S405,16,15,44373,44399,,天东,T15
S405,16,14,44489,44515,,天西,T15
S405,16,13,44620,44665,,西单,T15
S405,16,12,44785,44835,,复兴门,T15
S405,16,11,44895,44921,,礼士路,T15
S405,16,10,45041,45071,,木樨地,T15
S405,16,9,45171,45221,,军博,T15
S405,16,8,45321,45362,,公主坟,T15
S405,16,7,45472,45507,,万寿路,T15
S405,16,6,45642,45677,,五棵松,T15
S405,16,5,45817,45847,,玉泉路,T15
S405,16,4,45967,45997,,八宝山,T15
S405,16,3,46147,46177,,八角村,T15
S405,16,2,46327,46357,,古城,T15
S405,16,1,46557,46557,,苹果园,T15
S405,18,23,43850,43850,,四惠东,T17
S405,18,22,43990,44020,,四惠,T17
S405,18,21,44163,44208,,大望路,T17
S405,18,20,44328,44373,,国贸,T17
S405,18,19,44458,44488,,永安里,T17
S405,18,18,44608,44653,,建国门,T17
S405,18,17,44763,44808,,东单,T17
S405,18,16,44893,44923,,王府井,T17
S405,18,15,45013,45039,,天东,T17
S405,18,14,45129,45155,,天西,T17
S405,18,13,45260,45305,,西单,T17
S405,18,12,45425,45475,,复兴门,T17
S405,18,11,45535,45561,,礼士路,T17
S405,18,10,45681,45711,,木樨地,T17
S405,18,9,45811,45861,,军博,T17
S405,18,8,45961,46002,,公主坟,T17
S405,18,7,46112,46147,,万寿路,T17
S405,18,6,46282,46317,,五棵松,T17
S405,18,5,46457,46487,,玉泉路,T17
S405,18,4,46607,46637,,八宝山,T17
S405,18,3,46787,46817,,八角村,T17
S405,18,2,46967,46997,,古城,T17
S405,18,1,47197,47197,,苹果园,T17
S405,20,23,44490,44490,,四惠东,T19
S405,20,22,44630,44660,,四惠,T19
S405,20,21,44803,44848,,大望路,T19
S405,20,20,44968,45013,,国贸,T19
S405,20,19,45098,45128,,永安里,T19
S405,20,18,45248,45293,,建国门,T19
S405,20,17,45403,45448,,东单,T19
S405,20,16,45533,45563,,王府井,T19
S405,20,15,45653,45679,,天东,T19
S405,20,14,45769,45795,,天西,T19
S405,20,13,45900,45945,,西单,T19
S405,20,12,46065,46115,,复兴门,T19
S405,20,11,46175,46201,,礼士路,T19
S405,20,10,46321,46351,,木樨地,T19
S405,20,9,46451,46501,,军博,T19
S405,20,8,46601,46642,,公主坟,T19
S405,20,7,46752,46787,,万寿路,T19
S405,20,6,46922,46957,,五棵松,T19
S405,20,5,47097,47127,,玉泉路,T19
S405,20,4,47247,47277,,八宝山,T19
S405,20,3,47427,47457,,八角村,T19
S405,20,2,47607,47637,,古城,T19
S405,20,1,47837,47837,,苹果园,T19
S405,22,23,45130,45130,,四惠东,T21
S405,22,22,45270,45300,,四惠,T21
S405,22,21,45443,45488,,大望路,T21
S405,22,20,45608,45653,,国贸,T21
S405,22,19,45738,45768,,永安里,T21
S405,22,18,45888,45933,,建国门,T21
S405,22,17,46043,46088,,东单,T21
S405,22,16,46173,46203,,王府井,T21
S405,22,15,46293,46319,,天东,T21
S405,22,14,46409,46435,,天西,T21
S405,22,13,46540,46585,,西单,T21
S405,22,12,46705,46755,,复兴门,T21
S405,22,11,46815,46841,,礼士路,T21
S405,22,10,46961,46991,,木樨地,T21
S405,22,9,47091,47141,,军博,T21
S405,22,8,47241,47282,,公主坟,T21
S405,22,7,47392,47427,,万寿路,T21
S405,22,6,47562,47597,,五棵松,T21
S405,22,5,47737,47767,,玉泉路,T21
S405,22,4,47887,47917,,八宝山,T21
S405,22,3,48067,48097,,八角村,T21
S405,22,2,48247,48277,,古城,T21
S405,22,1,48477,48477,,苹果园,T21
S405,24,23,45770,45770,,四惠东,T21
S405,24,22,45910,45940,,四惠,T21
S405,24,21,46083,46128,,大望路,T21
S405,24,20,46248,46293,,国贸,T21
S405,24,19,46378,46408,,永安里,T21
S405,24,18,46528,46573,,建国门,T21
S405,24,17,46683,46728,,东单,T21
S405,24,16,46813,46843,,王府井,T21
S405,24,15,46933,46959,,天东,T21
S405,24,14,47049,47075,,天西,T21
S405,24,13,47180,47225,,西单,T21
S405,24,12,47345,47395,,复兴门,T21
S405,24,11,47455,47481,,礼士路,T21
S405,24,10,47601,47631,,木樨地,T21
S405,24,9,47731,47781,,军博,T21
S405,24,8,47881,47922,,公主坟,T21
S405,24,7,48032,48067,,万寿路,T21
S405,24,6,48202,48237,,五棵松,T21
S405,24,5,48377,48407,,玉泉路,T21
S405,24,4,48527,48557,,八宝山,T21
S405,24,3,48707,48737,,八角村,T21
S405,24,2,48887,48917,,古城,T21
S405,24,1,49117,49117,,苹果园,T21
S405,26,23,46350,46350,,四惠东,T21
S405,26,22,46490,46520,,四惠,T21
S405,26,21,46663,46708,,大望路,T21
S405,26,20,46828,46873,,国贸,T21
S405,26,19,46958,46988,,永安里,T21
S405,26,18,47108,47153,,建国门,T21
S405,26,17,47263,47308,,东单,T21
S405,26,16,47393,47423,,王府井,T21
S405,26,15,47513,47539,,天东,T21
S405,26,14,47629,47655,,天西,T21
S405,26,13,47760,47805,,西单,T21
S405,26,12,47925,47975,,复兴门,T21
S405,26,11,48035,48061,,礼士路,T21
S405,26,10,48181,48211,,木樨地,T21
S405,26,9,48311,48361,,军博,T21
S405,26,8,48461,48502,,公主坟,T21
S405,26,7,48612,48647,,万寿路,T21
S405,26,6,48782,48817,,五棵松,T21
S405,26,5,48957,48987,,玉泉路,T21
S405,26,4,49107,49137,,八宝山,T21
S405,26,3,49287,49317,,八角村,T21
S405,26,2,49467,49497,,古城,T21
S405,26,1,49697,49697,,苹果园,T21
S405,24,23,46910,46910,,四惠东,T21
S405,24,22,47050,47080,,四惠,T21
S405,24,21,47223,47268,,大望路,T21
S405,24,20,47388,47433,,国贸,T21
S405,24,19,47518,47548,,永安里,T21
S405,24,18,47668,47713,,建国门,T21
S405,24,17,47823,47868,,东单,T21
S405,24,16,47953,47983,,王府井,T21
S405,24,15,48073,48099,,天东,T21
S405,24,14,48189,48215,,天西,T21
S405,24,13,48320,48365,,西单,T21
S405,24,12,48485,48535,,复兴门,T21
S405,24,11,48595,48621,,礼士路,T21
S405,24,10,48741,48771,,木樨地,T21
S405,24,9,48871,48921,,军博,T21
S405,24,8,49021,49062,,公主坟,T21
S405,24,7,49172,49207,,万寿路,T21
S405,24,6,49342,49377,,五棵松,T21
S405,24,5,49517,49547,,玉泉路,T21
S405,24,4,49667,49697,,八宝山,T21
S405,24,3,49847,49877,,八角村,T21
S405,24,2,50027,50057,,古城,T21
S405,24,1,50257,50257,,苹果园,T21
S405,26,23,47470,47470,,四惠东,T21
S405,26,22,47610,47640,,四惠,T21
S405,26,21,47783,47828,,大望路,T21
S405,26,20,47948,47993,,国贸,T21
S405,26,19,48078,48108,,永安里,T21
S405,26,18,48228,48273,,建国门,T21
S405,26,17,48383,48428,,东单,T21
S405,26,16,48513,48543,,王府井,T21
S405,26,15,48633,48659,,天东,T21
S405,26,14,48749,48775,,天西,T21
S405,26,13,48880,48925,,西单,T21
S405,26,12,49045,49095,,复兴门,T21
S405,26,11,49155,49181,,礼士路,T21
S405,26,10,49301,49331,,木樨地,T21
S405,26,9,49431,49481,,军博,T21
S405,26,8,49581,49622,,公主坟,T21
S405,26,7,49732,49767,,万寿路,T21
S405,26,6,49902,49937,,五棵松,T21
S405,26,5,50077,50107,,玉泉路,T21
S405,26,4,50227,50257,,八宝山,T21
S405,26,3,50407,50437,,八角村,T21
S405,26,2,50587,50617,,古城,T21
S405,26,1,50817,50817,,苹果园,T21
S405,24,23,48030,48030,,四惠东,T21
S405,24,22,48170,48200,,四惠,T21
S405,24,21,48343,48388,,大望路,T21
S405,24,20,48508,48553,,国贸,T21
S405,24,19,48638,48668,,永安里,T21
S405,24,18,48788,48833,,建国门,T21
S405,24,17,48943,48988,,东单,T21
S405,24,16,49073,49103,,王府井,T21
S405,24,15,49193,49219,,天东,T21
S405,24,14,49309,49335,,天西,T21
S405,24,13,49440,49485,,西单,T21
S405,24,12,49605,49655,,复兴门,T21
S405,24,11,49715,49741,,礼士路,T21
S405,24,10,49861,49891,,木樨地,T21
S405,24,9,49991,50041,,军博,T21
S405,24,8,50141,50182,,公主坟,T21
S405,24,7,50292,50327,,万寿路,T21
S405,24,6,50462,50497,,五棵松,T21
S405,24,5,50637,50667,,玉泉路,T21
S405,24,4,50787,50817,,八宝山,T21
S405,24,3,50967,50997,,八角村,T21
S405,24,2,51147,51177,,古城,T21
S405,24,1,51377,51377,,苹果园,T21
S405,26,23,48590,48590,,四惠东,T21
S405,26,22,48730,48760,,四惠,T21
S405,26,21,48903,48948,,大望路,T21
S405,26,20,49068,49113,,国贸,T21
S405,26,19,49198,49228,,永安里,T21
S405,26,18,49348,49393,,建国门,T21
S405,26,17,49503,49548,,东单,T21
S405,26,16,49633,49663,,王府井,T21
S405,26,15,49753,49779,,天东,T21
S405,26,14,49869,49895,,天西,T21
S405,26,13,50000,50045,,西单,T21
S405,26,12,50165,50215,,复兴门,T21
S405,26,11,50275,50301,,礼士路,T21
S405,26,10,50421,50451,,木樨地,T21
S405,26,9,50551,50601,,军博,T21
S405,26,8,50701,50742,,公主坟,T21
S405,26,7,50852,50887,,万寿路,T21
S405,26,6,51022,51057,,五棵松,T21
S405,26,5,51197,51227,,玉泉路,T21
S405,26,4,51347,51377,,八宝山,T21
S405,26,3,51527,51557,,八角村,T21
S405,26,2,51707,51737,,古城,T21
S405,26,1,51937,51937,,苹果园,T21
S405,24,23,49150,49150,,四惠东,T21
S405,24,22,49290,49320,,四惠,T21
S405,24,21,49463,49508,,大望路,T21
S405,24,20,49628,49673,,国贸,T21
S405,24,19,49758,49788,,永安里,T21
S405,24,18,49908,49953,,建国门,T21
S405,24,17,50063,50108,,东单,T21
S405,24,16,50193,50223,,王府井,T21
S405,24,15,50313,50339,,天东,T21
S405,24,14,50429,50455,,天西,T21
S405,24,13,50560,50605,,西单,T21
S405,24,12,50725,50775,,复兴门,T21
S405,24,11,50835,50861,,礼士路,T21
S405,24,10,50981,51011,,木樨地,T21
S405,24,9,51111,51161,,军博,T21
S405,24,8,51261,51302,,公主坟,T21
S405,24,7,51412,51447,,万寿路,T21
S405,24,6,51582,51617,,五棵松,T21
S405,24,5,51757,51787,,玉泉路,T21
S405,24,4,51907,51937,,八宝山,T21
S405,24,3,52087,52117,,八角村,T21
S405,24,2,52267,52297,,古城,T21
S405,24,1,52497,52497,,苹果园,T21
S405,26,23,49710,49710,,四惠东,T21
S405,26,22,49850,49880,,四惠,T21
S405,26,21,50023,50068,,大望路,T21
S405,26,20,50188,50233,,国贸,T21
S405,26,19,50318,50348,,永安里,T21
S405,26,18,50468,50513,,建国门,T21
S405,26,17,50623,50668,,东单,T21
S405,26,16,50753,50783,,王府井,T21
S405,26,15,50873,50899,,天东,T21
S405,26,14,50989,51015,,天西,T21
S405,26,13,51120,51165,,西单,T21
S405,26,12,51285,51335,,复兴门,T21
S405,26,11,51395,51421,,礼士路,T21
S405,26,10,51541,51571,,木樨地,T21
S405,26,9,51671,51721,,军博,T21
S405,26,8,51821,51862,,公主坟,T21
S405,26,7,51972,52007,,万寿路,T21
S405,26,6,52142,52177,,五棵松,T21
S405,26,5,52317,52347,,玉泉路,T21
S405,26,4,52467,52497,,八宝山,T21
S405,26,3,52647,52677,,八角村,T21
S405,26,2,52827,52857,,古城,T21
S405,26,1,53057,53057,,苹果园,T21
S405,24,23,50270,50270,,四惠东,T21
S405,24,22,50410,50440,,四惠,T21
S405,24,21,50583,50628,,大望路,T21
S405,24,20,50748,50793,,国贸,T21
S405,24,19,50878,50908,,永安里,T21
S405,24,18,51028,51073,,建国门,T21
S405,24,17,51183,51228,,东单,T21
S405,24,16,51313,51343,,王府井,T21
S405,24,15,51433,51459,,天东,T21
S405,24,14,51549,51575,,天西,T21
S405,24,13,51680,51725,,西单,T21
S405,24,12,51845,51895,,复兴门,T21
S405,24,11,51955,51981,,礼士路,T21
S405,24,10,52101,52131,,木樨地,T21
S405,24,9,52231,52281,,军博,T21
S405,24,8,52381,52422,,公主坟,T21
S405,24,7,52532,52567,,万寿路,T21
S405,24,6,52702,52737,,五棵松,T21
S405,24,5,52877,52907,,玉泉路,T21
S405,24,4,53027,53057,,八宝山,T21
S405,24,3,53207,53237,,八角村,T21
S405,24,2,53387,53417,,古城,T21
S405,24,1,53617,53617,,苹果园,T21
S405,26,23,50830,50830,,四惠东,T21
S405,26,22,50970,51000,,四惠,T21
S405,26,21,51143,51188,,大望路,T21
S405,26,20,51308,51353,,国贸,T21
S405,26,19,51438,51468,,永安里,T21
S405,26,18,51588,51633,,建国门,T21
S405,26,17,51743,51788,,东单,T21
S405,26,16,51873,51903,,王府井,T21
S405,26,15,51993,52019,,天东,T21
S405,26,14,52109,52135,,天西,T21
S405,26,13,52240,52285,,西单,T21
S405,26,12,52405,52455,,复兴门,T21
S405,26,11,52515,52541,,礼士路,T21
S405,26,10,52661,52691,,木樨地,T21
S405,26,9,52791,52841,,军博,T21
S405,26,8,52941,52982,,公主坟,T21
S405,26,7,53092,53127,,万寿路,T21
S405,26,6,53262,53297,,五棵松,T21
S405,26,5,53437,53467,,玉泉路,T21
S405,26,4,53587,53617,,八宝山,T21
S405,26,3,53767,53797,,八角村,T21
S405,26,2,53947,53977,,古城,T21
S405,26,1,54177,54177,,苹果园,T21
S405,24,23,51390,51390,,四惠东,T21
S405,24,22,51530,51560,,四惠,T21
S405,24,21,51703,51748,,大望路,T21
S405,24,20,51868,51913,,国贸,T21
S405,24,19,51998,52028,,永安里,T21
S405,24,18,52148,52193,,建国门,T21
S405,24,17,52303,52348,,东单,T21
S405,24,16,52433,52463,,王府井,T21
S405,24,15,52553,52579,,天东,T21
S405,24,14,52669,52695,,天西,T21
S405,24,13,52800,52845,,西单,T21
S405,24,12,52965,53015,,复兴门,T21
S405,24,11,53075,53101,,礼士路,T21
S405,24,10,53221,53251,,木樨地,T21
S405,24,9,53351,53401,,军博,T21
S405,24,8,53501,53542,,公主坟,T21
S405,24,7,53652,53687,,万寿路,T21
S405,24,6,53822,53857,,五棵松,T21
S405,24,5,53997,54027,,玉泉路,T21
S405,24,4,54147,54177,,八宝山,T21
S405,24,3,54327,54357,,八角村,T21
S405,24,2,54507,54537,,古城,T21
S405,24,1,54737,54737,,苹果园,T21
S405,26,23,51950,51950,,四惠东,T21
S405,26,22,52090,52120,,四惠,T21
S405,26,21,52263,52308,,大望路,T21
S405,26,20,52428,52473,,国贸,T21
S405,26,19,52558,52588,,永安里,T21
S405,26,18,52708,52753,,建国门,T21
S405,26,17,52863,52908,,东单,T21
S405,26,16,52993,53023,,王府井,T21
S405,26,15,53113,53139,,天东,T21
S405,26,14,53229,53255,,天西,T21
S405,26,13,53360,53405,,西单,T21
S405,26,12,53525,53575,,复兴门,T21
S405,26,11,53635,53661,,礼士路,T21
S405,26,10,53781,53811,,木樨地,T21
S405,26,9,53911,53961,,军博,T21
S405,26,8,54061,54102,,公主坟,T21
S405,26,7,54212,54247,,万寿路,T21
S405,26,6,54382,54417,,五棵松,T21
S405,26,5,54557,54587,,玉泉路,T21
S405,26,4,54707,54737,,八宝山,T21
S405,26,3,54887,54917,,八角村,T21
S405,26,2,55067,55097,,古城,T21
S405,26,1,55297,55297,,苹果园,T21
S405,24,23,52510,52510,,四惠东,T21
S405,24,22,52650,52680,,四惠,T21
S405,24,21,52823,52868,,大望路,T21
S405,24,20,52988,53033,,国贸,T21
S405,24,19,53118,53148,,永安里,T21
S405,24,18,53268,53313,,建国门,T21
S405,24,17,53423,53468,,东单,T21
S405,24,16,53553,53583,,王府井,T21
