列车号,服务号,车站,到达,出发,,车站名称,列车编号
G433,34,18,61137,61182,,建国门,T31
G433,34,19,61302,61332,,永安里,T31
G433,34,20,61417,61462,,国贸,T31
G433,34,21,61582,61627,,大望路,T31
G433,34,22,61770,61800,,四惠,T31
G433,34,23,61920,61920,,四惠东,T31
G433,32,1,58954,58974,,苹果园,T31
G433,32,2,59174,59204,,古城,T31
G433,32,3,59354,59384,,八角游乐园,T31
G433,32,4,59534,59559,,八宝山,T31
G433,32,5,59679,59714,,玉泉路,T31
G433,32,6,59854,59894,,五棵松,T31
G433,32,7,60029,60064,,万寿路,T31
G433,32,8,60174,60219,,公主坟,T31
G433,32,9,60319,60369,,军事博物馆,T31
G433,32,10,60469,60499,,木樨地,T31
G433,32,11,60619,60646,,南礼士路,T31
G433,32,12,60726,60776,,复兴门,T31
G433,32,13,60896,60940,,西单,T31
G433,32,14,61045,61071,,天安门西,T31
G433,32,15,61161,61189,,天安门东,T31
G433,32,16,61279,61309,,王府井,T31
G433,32,17,61394,61439,,东单,T31
G433,32,18,61549,61594,,建国门,T31
G433,32,19,61714,61744,,永安里,T31
G433,32,20,61829,61874,,国贸,T31
G433,32,21,61994,62039,,大望路,T31
G433,32,22,62182,62212,,四惠,T31
G433,32,23,62332,62332,,四惠东,T31
G433,34,1,59366,59386,,苹果园,T31
G433,34,2,59586,59616,,古城,T31
G433,34,3,59766,59796,,八角游乐园,T31
G433,34,4,59946,59971,,八宝山,T31
G433,34,5,60091,60126,,玉泉路,T31
G433,34,6,60266,60306,,五棵松,T31
G433,34,7,60441,60476,,万寿路,T31
G433,34,8,60586,60631,,公主坟,T31
G433,34,9,60731,60781,,军事博物馆,T31
G433,34,10,60881,60911,,木樨地,T31
G433,34,11,61031,61058,,南礼士路,T31
G433,34,12,61138,61188,,复兴门,T31
G433,34,13,61308,61352,,西单,T31
G433,34,14,61457,61483,,天安门西,T31
G433,34,15,61573,61601,,天安门东,T31
G433,34,16,61691,61721,,王府井,T31
G433,34,17,61806,61851,,东单,T31
G433,34,18,61961,62006,,建国门,T31
G433,34,19,62126,62156,,永安里,T31
G433,34,20,62241,62286,,国贸,T31
G433,34,21,62406,62451,,大望路,T31
G433,34,22,62594,62624,,四惠,T31
G433,34,23,62744,62744,,四惠东,T31
G433,32,1,59778,59798,,苹果园,T31
G433,32,2,59998,60028,,古城,T31
G433,32,3,60178,60208,,八角游乐园,T31
G433,32,4,60358,60383,,八宝山,T31
G433,32,5,60503,60538,,玉泉路,T31
G433,32,6,60678,60718,,五棵松,T31
G433,32,7,60853,60888,,万寿路,T31
G433,32,8,60998,61043,,公主坟,T31
G433,32,9,61143,61193,,军事博物馆,T31
G433,32,10,61293,61323,,木樨地,T31
G433,32,11,61443,61470,,南礼士路,T31
G433,32,12,61550,61600,,复兴门,T31
G433,32,13,61720,61764,,西单,T31
G433,32,14,61869,61895,,天安门西,T31
G433,32,15,61985,62013,,天安门东,T31
G433,32,16,62103,62133,,王府井,T31
G433,32,17,62218,62263,,东单,T31
G433,32,18,62373,62418,,建国门,T31
G433,32,19,62538,62568,,永安里,T31
G433,32,20,62653,62698,,国贸,T31
G433,32,21,62818,62863,,大望路,T31
G433,32,22,63006,63036,,四惠,T31
G433,32,23,63156,63156,,四惠东,T31
G433,34,1,60190,60210,,苹果园,T31
G433,34,2,60410,60440,,古城,T31
G433,34,3,60590,60620,,八角游乐园,T31
G433,34,4,60770,60795,,八宝山,T31
G433,34,5,60915,60950,,玉泉路,T31
G433,34,6,61090,61130,,五棵松,T31
G433,34,7,61265,61300,,万寿路,T31
G433,34,8,61410,61455,,公主坟,T31
G433,34,9,61555,61605,,军事博物馆,T31
G433,34,10,61705,61735,,木樨地,T31
G433,34,11,61855,61882,,南礼士路,T31
G433,34,12,61962,62012,,复兴门,T31
G433,34,13,62132,62176,,西单,T31
G433,34,14,62281,62307,,天安门西,T31
G433,34,15,62397,62425,,天安门东,T31
G433,34,16,62515,62545,,王府井,T31
G433,34,17,62630,62675,,东单,T31
G433,34,18,62785,62830,,建国门,T31
G433,34,19,62950,62980,,永安里,T31
G433,34,20,63065,63110,,国贸,T31
G433,34,21,63230,63275,,大望路,T31
G433,34,22,63418,63448,,四惠,T31
G433,34,23,63568,63568,,四惠东,T31
G433,32,1,60602,60622,,苹果园,T31
G433,32,2,60822,60852,,古城,T31
G433,32,3,61002,61032,,八角游乐园,T31
G433,32,4,61182,61207,,八宝山,T31
G433,32,5,61327,61362,,玉泉路,T31
G433,32,6,61502,61542,,五棵松,T31
G433,32,7,61677,61712,,万寿路,T31
G433,32,8,61822,61867,,公主坟,T31
G433,32,9,61967,62017,,军事博物馆,T31
G433,32,10,62117,62147,,木樨地,T31
G433,32,11,62267,62294,,南礼士路,T31
G433,32,12,62374,62424,,复兴门,T31
G433,32,13,62544,62588,,西单,T31
G433,32,14,62693,62719,,天安门西,T31
G433,32,15,62809,62837,,天安门东,T31
G433,32,16,62927,62957,,王府井,T31
G433,32,17,63042,63087,,东单,T31
G433,32,18,63197,63242,,建国门,T31
G433,32,19,63362,63392,,永安里,T31
G433,32,20,63477,63522,,国贸,T31
G433,32,21,63642,63687,,大望路,T31
G433,32,22,63830,63860,,四惠,T31
G433,32,23,63980,63980,,四惠东,T31
G433,34,1,61014,61034,,苹果园,T31
G433,34,2,61234,61264,,古城,T31
G433,34,3,61414,61444,,八角游乐园,T31
G433,34,4,61594,61619,,八宝山,T31
G433,34,5,61739,61774,,玉泉路,T31
G433,34,6,61914,61954,,五棵松,T31
G433,34,7,62089,62124,,万寿路,T31
G433,34,8,62234,62279,,公主坟,T31
G433,34,9,62379,62429,,军事博物馆,T31
G433,34,10,62529,62559,,木樨地,T31
G433,34,11,62679,62706,,南礼士路,T31
G433,34,12,62786,62836,,复兴门,T31
G433,34,13,62956,63000,,西单,T31
G433,34,14,63105,63131,,天安门西,T31
G433,34,15,63221,63249,,天安门东,T31
G433,34,16,63339,63369,,王府井,T31
G433,34,17,63454,63499,,东单,T31
G433,34,18,63609,63654,,建国门,T31
G433,34,19,63774,63804,,永安里,T31
G433,34,20,63889,63934,,国贸,T31
G433,34,21,64054,64099,,大望路,T31
G433,34,22,64242,64272,,四惠,T31
G433,34,23,64392,64392,,四惠东,T31
G433,32,1,61426,61446,,苹果园,T31
G433,32,2,61646,61676,,古城,T31
G433,32,3,61826,61856,,八角游乐园,T31
G433,32,4,62006,62031,,八宝山,T31
G433,32,5,62151,62186,,玉泉路,T31
G433,32,6,62326,62366,,五棵松,T31
G433,32,7,62501,62536,,万寿路,T31
G433,32,8,62646,62691,,公主坟,T31
G433,32,9,62791,62841,,军事博物馆,T31
G433,32,10,62941,62971,,木樨地,T31
G433,32,11,63091,63118,,南礼士路,T31
G433,32,12,63198,63248,,复兴门,T31
G433,32,13,63368,63412,,西单,T31
G433,32,14,63517,63543,,天安门西,T31
G433,32,15,63633,63661,,天安门东,T31
G433,32,16,63751,63781,,王府井,T31
G433,32,17,63866,63911,,东单,T31
G433,32,18,64021,64066,,建国门,T31
G433,32,19,64186,64216,,永安里,T31
G433,32,20,64301,64346,,国贸,T31
G433,32,21,64466,64511,,大望路,T31
G433,32,22,64654,64684,,四惠,T31
G433,32,23,64804,64804,,四惠东,T31
G433,34,1,61838,61858,,苹果园,T31
G433,34,2,62058,62088,,古城,T31
G433,34,3,62238,62268,,八角游乐园,T31
G433,34,4,62418,62443,,八宝山,T31
G433,34,5,62563,62598,,玉泉路,T31
G433,34,6,62738,62778,,五棵松,T31
G433,34,7,62913,62948,,万寿路,T31
G433,34,8,63058,63103,,公主坟,T31
G433,34,9,63203,63253,,军事博物馆,T31
G433,34,10,63353,63383,,木樨地,T31
G433,34,11,63503,63530,,南礼士路,T31
G433,34,12,63610,63660,,复兴门,T31
G433,34,13,63780,63824,,西单,T31
G433,34,14,63929,63955,,天安门西,T31
G433,34,15,64045,64073,,天安门东,T31
G433,34,16,64163,64193,,王府井,T31
G433,34,17,64278,64323,,东单,T31
G433,34,18,64433,64478,,建国门,T31
G433,34,19,64598,64628,,永安里,T31
G433,34,20,64713,64758,,国贸,T31
G433,34,21,64878,64923,,大望路,T31
G433,34,22,65066,65096,,四惠,T31
G433,34,23,65216,65216,,四惠东,T31
G433,32,1,62250,62270,,苹果园,T31
G433,32,2,62470,62500,,古城,T31
G433,32,3,62650,62680,,八角游乐园,T31
G433,32,4,62830,62855,,八宝山,T31
G433,32,5,62975,63010,,玉泉路,T31
G433,32,6,63150,63190,,五棵松,T31
G433,32,7,63325,63360,,万寿路,T31
G433,32,8,63470,63515,,公主坟,T31
G433,32,9,63615,63665,,军事博物馆,T31
G433,32,10,63765,63795,,木樨地,T31
G433,32,11,63915,63942,,南礼士路,T31
G433,32,12,64022,64072,,复兴门,T31
G433,32,13,64192,64236,,西单,T31
G433,32,14,64341,64367,,天安门西,T31
G433,32,15,64457,64485,,天安门东,T31
G433,32,16,64575,64605,,王府井,T31
G433,32,17,64690,64735,,东单,T31
G433,32,18,64845,64890,,建国门,T31
G433,32,19,65010,65040,,永安里,T31
G433,32,20,65125,65170,,国贸,T31
G433,32,21,65290,65335,,大望路,T31
G433,32,22,65478,65508,,四惠,T31
G433,32,23,65628,65628,,四惠东,T31
G433,34,1,62662,62682,,苹果园,T31
G433,34,2,62882,62912,,古城,T31
G433,34,3,63062,63092,,八角游乐园,T31
G433,34,4,63242,63267,,八宝山,T31
G433,34,5,63387,63422,,玉泉路,T31
G433,34,6,63562,63602,,五棵松,T31
G433,34,7,63737,63772,,万寿路,T31
G433,34,8,63882,63927,,公主坟,T31
G433,34,9,64027,64077,,军事博物馆,T31
G433,34,10,64177,64207,,木樨地,T31
G433,34,11,64327,64354,,南礼士路,T31
G433,34,12,64434,64484,,复兴门,T31
G433,34,13,64604,64648,,西单,T31
G433,34,14,64753,64779,,天安门西,T31
G433,34,15,64869,64897,,天安门东,T31
G433,34,16,64987,65017,,王府井,T31
G433,34,17,65102,65147,,东单,T31
G433,34,18,65257,65302,,建国门,T31
G433,34,19,65422,65452,,永安里,T31
G433,34,20,65537,65582,,国贸,T31
G433,34,21,65702,65747,,大望路,T31
G433,34,22,65890,65920,,四惠,T31
G433,34,23,66040,66040,,四惠东,T31
G433,32,1,63074,63094,,苹果园,T31
G433,32,2,63294,63324,,古城,T31
G433,32,3,63474,63504,,八角游乐园,T31
G433,32,4,63654,63679,,八宝山,T31
G433,32,5,63799,63834,,玉泉路,T31
G433,32,6,63974,64014,,五棵松,T31
G433,32,7,64149,64184,,万寿路,T31
G433,32,8,64294,64339,,公主坟,T31
G433,32,9,64439,64489,,军事博物馆,T31
G433,32,10,64589,64619,,木樨地,T31
G433,32,11,64739,64766,,南礼士路,T31
G433,32,12,64846,64896,,复兴门,T31
G433,32,13,65016,65060,,西单,T31
G433,32,14,65165,65191,,天安门西,T31
G433,32,15,65281,65309,,天安门东,T31
G433,32,16,65399,65429,,王府井,T31
G433,32,17,65514,65559,,东单,T31
G433,32,18,65669,65714,,建国门,T31
G433,32,19,65834,65864,,永安里,T31
G433,32,20,65949,65994,,国贸,T31
G433,32,21,66114,66159,,大望路,T31
G433,32,22,66302,66332,,四惠,T31
G433,32,23,66452,66452,,四惠东,T31
G433,34,1,63486,63506,,苹果园,T31
G433,34,2,63706,63736,,古城,T31
G433,34,3,63886,63916,,八角游乐园,T31
G433,34,4,64066,64091,,八宝山,T31
G433,34,5,64211,64246,,玉泉路,T31
G433,34,6,64386,64426,,五棵松,T31
G433,34,7,64561,64596,,万寿路,T31
G433,34,8,64706,64751,,公主坟,T31
G433,34,9,64851,64901,,军事博物馆,T31
G433,34,10,65001,65031,,木樨地,T31
G433,34,11,65151,65178,,南礼士路,T31
G433,34,12,65258,65308,,复兴门,T31
G433,34,13,65428,65472,,西单,T31
G433,34,14,65577,65603,,天安门西,T31
G433,34,15,65693,65721,,天安门东,T31
G433,34,16,65811,65841,,王府井,T31
G433,34,17,65926,65971,,东单,T31
G433,34,18,66081,66126,,建国门,T31
G433,34,19,66246,66276,,永安里,T31
G433,34,20,66361,66406,,国贸,T31
G433,34,21,66526,66571,,大望路,T31
G433,34,22,66714,66744,,四惠,T31
G433,34,23,66864,66864,,四惠东,T31
G433,32,1,63898,63918,,苹果园,T31
G433,32,2,64118,64148,,古城,T31
G433,32,3,64298,64328,,八角游乐园,T31
G433,32,4,64478,64503,,八宝山,T31
G433,32,5,64623,64658,,玉泉路,T31
G433,32,6,64798,64838,,五棵松,T31
G433,32,7,64973,65008,,万寿路,T31
G433,32,8,65118,65163,,公主坟,T31
G433,32,9,65263,65313,,军事博物馆,T31
G433,32,10,65413,65443,,木樨地,T31
G433,32,11,65563,65590,,南礼士路,T31
G433,32,12,65670,65720,,复兴门,T31
G433,32,13,65840,65884,,西单,T31
G433,32,14,65989,66015,,天安门西,T31
G433,32,15,66105,66133,,天安门东,T31
G433,32,16,66223,66253,,王府井,T31
G433,32,17,66338,66383,,东单,T31
G433,32,18,66493,66538,,建国门,T31
G433,32,19,66658,66688,,永安里,T31
G433,32,20,66773,66818,,国贸,T31
G433,32,21,66938,66983,,大望路,T31
G433,32,22,67126,67156,,四惠,T31
G433,32,23,67276,67276,,四惠东,T31
G433,34,1,64310,64330,,苹果园,T31
G433,34,2,64530,64560,,古城,T31
G433,34,3,64710,64740,,八角游乐园,T31
G433,34,4,64890,64915,,八宝山,T31
G433,34,5,65035,65070,,玉泉路,T31
G433,34,6,65210,65250,,五棵松,T31
G433,34,7,65385,65420,,万寿路,T31
G433,34,8,65530,65575,,公主坟,T31
G433,34,9,65675,65725,,军事博物馆,T31
G433,34,10,65825,65855,,木樨地,T31
G433,34,11,65975,66002,,南礼士路,T31
G433,34,12,66082,66132,,复兴门,T31
G433,34,13,66252,66296,,西单,T31
G433,34,14,66401,66427,,天安门西,T31
G433,34,15,66517,66545,,天安门东,T31
G433,34,16,66635,66665,,王府井,T31
G433,34,17,66750,66795,,东单,T31
G433,34,18,66905,66950,,建国门,T31
G433,34,19,67070,67100,,永安里,T31
G433,34,20,67185,67230,,国贸,T31
G433,34,21,67350,67395,,大望路,T31
G433,34,22,67538,67568,,四惠,T31
G433,34,23,67688,67688,,四惠东,T31
G433,32,1,64722,64742,,苹果园,T31
G433,32,2,64942,64972,,古城,T31
G433,32,3,65122,65152,,八角游乐园,T31
G433,32,4,65302,65327,,八宝山,T31
G433,32,5,65447,65482,,玉泉路,T31
G433,32,6,65622,65662,,五棵松,T31
G433,32,7,65797,65832,,万寿路,T31
G433,32,8,65942,65987,,公主坟,T31
G433,32,9,66087,66137,,军事博物馆,T31
G433,32,10,66237,66267,,木樨地,T31
G433,32,11,66387,66414,,南礼士路,T31
G433,32,12,66494,66544,,复兴门,T31
G433,32,13,66664,66708,,西单,T31
G433,32,14,66813,66839,,天安门西,T31
G433,32,15,66929,66957,,天安门东,T31
G433,32,16,67047,67077,,王府井,T31
G433,32,17,67162,67207,,东单,T31
G433,32,18,67317,67362,,建国门,T31
G433,32,19,67482,67512,,永安里,T31
G433,32,20,67597,67642,,国贸,T31
G433,32,21,67762,67807,,大望路,T31
G433,32,22,67950,67980,,四惠,T31
G433,32,23,68100,68100,,四惠东,T31
G433,34,1,65134,65154,,苹果园,T31
G433,34,2,65354,65384,,古城,T31
G433,34,3,65534,65564,,八角游乐园,T31
G433,34,4,65714,65739,,八宝山,T31
G433,34,5,65859,65894,,玉泉路,T31
G433,34,6,66034,66074,,五棵松,T31
G433,34,7,66209,66244,,万寿路,T31
G433,34,8,66354,66399,,公主坟,T31
G433,34,9,66499,66549,,军事博物馆,T31
G433,34,10,66649,66679,,木樨地,T31
G433,34,11,66799,66826,,南礼士路,T31
G433,34,12,66906,66956,,复兴门,T31
G433,34,13,67076,67120,,西单,T31
G433,34,14,67225,67251,,天安门西,T31
G433,34,15,67341,67369,,天安门东,T31
G433,34,16,67459,67489,,王府井,T31
G433,34,17,67574,67619,,东单,T31
G433,34,18,67729,67774,,建国门,T31
G433,34,19,67894,67924,,永安里,T31
G433,34,20,68009,68054,,国贸,T31
G433,34,21,68174,68219,,大望路,T31
G433,34,22,68362,68392,,四惠,T31
G433,34,23,68512,68512,,四惠东,T31
G433,32,1,65546,65566,,苹果园,T31
G433,32,2,65766,65796,,古城,T31
G433,32,3,65946,65976,,八角游乐园,T31
G433,32,4,66126,66151,,八宝山,T31
G433,32,5,66271,66306,,玉泉路,T31
G433,32,6,66446,66486,,五棵松,T31
G433,32,7,66621,66656,,万寿路,T31
G433,32,8,66766,66811,,公主坟,T31
G433,32,9,66911,66961,,军事博物馆,T31
G433,32,10,67061,67091,,木樨地,T31
G433,32,11,67211,67238,,南礼士路,T31
G433,32,12,67318,67368,,复兴门,T31
G433,32,13,67488,67532,,西单,T31
G433,32,14,67637,67663,,天安门西,T31
G433,32,15,67753,67781,,天安门东,T31
G433,32,16,67871,67901,,王府井,T31
G433,32,17,67986,68031,,东单,T31
G433,32,18,68141,68186,,建国门,T31
G433,32,19,68306,68336,,永安里,T31
G433,32,20,68421,68466,,国贸,T31
G433,32,21,68586,68631,,大望路,T31
G433,32,22,68774,68804,,四惠,T31
G433,32,23,68924,68924,,四惠东,T31
S405,8,23,53710,53710,,四惠东,T7
S405,8,22,53850,53880,,四惠,T7
S405,8,21,54023,54068,,大望路,T7
S405,8,20,54188,54233,,国贸,T7
S405,8,19,54318,54348,,永安里,T7
S405,8,18,54468,54513,,建国门,T7
S405,8,17,54623,54668,,东单,T7
S405,8,16,54753,54783,,王府井,T7
S405,8,15,54873,54899,,天东,T7
S405,8,14,54989,55015,,天西,T7
S405,8,13,55120,55165,,西单,T7
S405,8,12,55285,55335,,复兴门,T7
S405,8,11,55395,55421,,礼士路,T7
S405,8,10,55541,55571,,木樨地,T7
S405,8,9,55671,55721,,军博,T7
S405,8,8,55821,55862,,公主坟,T7
S405,8,7,55972,56007,,万寿路,T7
S405,8,6,56142,56177,,五棵松,T7
S405,8,5,56317,56347,,玉泉路,T7
S405,8,4,56467,56497,,八宝山,T7
S405,8,3,56647,56677,,八角村,T7
S405,8,2,56827,56857,,古城,T7
S405,8,1,57057,57057,,苹果园,T7
S405,10,23,54132,54132,,四惠东,T7
S405,10,22,54272,54302,,四惠,T7
S405,10,21,54445,54490,,大望路,T7
S405,10,20,54610,54655,,国贸,T7
S405,10,19,54740,54770,,永安里,T7
S405,10,18,54890,54935,,建国门,T7
S405,10,17,55045,55090,,东单,T7
S405,10,16,55175,55205,,王府井,T7
S405,10,15,55295,55321,,天东,T7
S405,10,14,55411,55437,,天西,T7
S405,10,13,55542,55587,,西单,T7
S405,10,12,55707,55757,,复兴门,T7
S405,10,11,55817,55843,,礼士路,T7
S405,10,10,55963,55993,,木樨地,T7
S405,10,9,56093,56143,,军博,T7
S405,10,8,56243,56284,,公主坟,T7
S405,10,7,56394,56429,,万寿路,T7
S405,10,6,56564,56599,,五棵松,T7
S405,10,5,56739,56769,,玉泉路,T7
S405,10,4,56889,56919,,八宝山,T7
S405,10,3,57069,57099,,八角村,T7
S405,10,2,57249,57279,,古城,T7
S405,10,1,57479,57479,,苹果园,T7
S405,8,23,54554,54554,,四惠东,T7
S405,8,22,54694,54724,,四惠,T7
S405,8,21,54867,54912,,大望路,T7
S405,8,20,55032,55077,,国贸,T7
S405,8,19,55162,55192,,永安里,T7
S405,8,18,55312,55357,,建国门,T7
S405,8,17,55467,55512,,东单,T7
S405,8,16,55597,55627,,王府井,T7
S405,8,15,55717,55743,,天东,T7
S405,8,14,55833,55859,,天西,T7
S405,8,13,55964,56009,,西单,T7
S405,8,12,56129,56179,,复兴门,T7
S405,8,11,56239,56265,,礼士路,T7
S405,8,10,56385,56415,,木樨地,T7
S405,8,9,56515,56565,,军博,T7
S405,8,8,56665,56706,,公主坟,T7
S405,8,7,56816,56851,,万寿路,T7
S405,8,6,56986,57021,,五棵松,T7
S405,8,5,57161,57191,,玉泉路,T7
S405,8,4,57311,57341,,八宝山,T7
S405,8,3,57491,57521,,八角村,T7
S405,8,2,57671,57701,,古城,T7
S405,8,1,57901,57901,,苹果园,T7
S405,10,23,54976,54976,,四惠东,T7
S405,10,22,55116,55146,,四惠,T7
S405,10,21,55289,55334,,大望路,T7
S405,10,20,55454,55499,,国贸,T7
S405,10,19,55584,55614,,永安里,T7
S405,10,18,55734,55779,,建国门,T7
S405,10,17,55889,55934,,东单,T7
S405,10,16,56019,56049,,王府井,T7
S405,10,15,56139,56165,,天东,T7
S405,10,14,56255,56281,,天西,T7
S405,10,13,56386,56431,,西单,T7
S405,10,12,56551,56601,,复兴门,T7
S405,10,11,56661,56687,,礼士路,T7
S405,10,10,56807,56837,,木樨地,T7
S405,10,9,56937,56987,,军博,T7
S405,10,8,57087,57128,,公主坟,T7
S405,10,7,57238,57273,,万寿路,T7
S405,10,6,57408,57443,,五棵松,T7
S405,10,5,57583,57613,,玉泉路,T7
S405,10,4,57733,57763,,八宝山,T7
S405,10,3,57913,57943,,八角村,T7
S405,10,2,58093,58123,,古城,T7
S405,10,1,58323,58323,,苹果园,T7
S405,8,23,55398,55398,,四惠东,T7
S405,8,22,55538,55568,,四惠,T7
S405,8,21,55711,55756,,大望路,T7
S405,8,20,55876,55921,,国贸,T7
S405,8,19,56006,56036,,永安里,T7
S405,8,18,56156,56201,,建国门,T7
S405,8,17,56311,56356,,东单,T7
S405,8,16,56441,56471,,王府井,T7
S405,8,15,56561,56587,,天东,T7
S405,8,14,56677,56703,,天西,T7
S405,8,13,56808,56853,,西单,T7
S405,8,12,56973,57023,,复兴门,T7
S405,8,11,57083,57109,,礼士路,T7
S405,8,10,57229,57259,,木樨地,T7
S405,8,9,57359,57409,,军博,T7
S405,8,8,57509,57550,,公主坟,T7
S405,8,7,57660,57695,,万寿路,T7
S405,8,6,57830,57865,,五棵松,T7
S405,8,5,58005,58035,,玉泉路,T7
S405,8,4,58155,58185,,八宝山,T7
S405,8,3,58335,58365,,八角村,T7
S405,8,2,58515,58545,,古城,T7
S405,8,1,58745,58745,,苹果园,T7
S405,10,23,55820,55820,,四惠东,T7
S405,10,22,55960,55990,,四惠,T7
S405,10,21,56133,56178,,大望路,T7
S405,10,20,56298,56343,,国贸,T7
S405,10,19,56428,56458,,永安里,T7
S405,10,18,56578,56623,,建国门,T7
S405,10,17,56733,56778,,东单,T7
S405,10,16,56863,56893,,王府井,T7
S405,10,15,56983,57009,,天东,T7
S405,10,14,57099,57125,,天西,T7
S405,10,13,57230,57275,,西单,T7
S405,10,12,57395,57445,,复兴门,T7
S405,10,11,57505,57531,,礼士路,T7
S405,10,10,57651,57681,,木樨地,T7
S405,10,9,57781,57831,,军博,T7
S405,10,8,57931,57972,,公主坟,T7
S405,10,7,58082,58117,,万寿路,T7
S405,10,6,58252,58287,,五棵松,T7
S405,10,5,58427,58457,,玉泉路,T7
S405,10,4,58577,58607,,八宝山,T7
S405,10,3,58757,58787,,八角村,T7
S405,10,2,58937,58967,,古城,T7
S405,10,1,59167,59167,,苹果园,T7
S405,8,23,56242,56242,,四惠东,T7
S405,8,22,56382,56412,,四惠,T7
S405,8,21,56555,56600,,大望路,T7
S405,8,20,56720,56765,,国贸,T7
S405,8,19,56850,56880,,永安里,T7
S405,8,18,57000,57045,,建国门,T7
S405,8,17,57155,57200,,东单,T7
S405,8,16,57285,57315,,王府井,T7
S405,8,15,57405,57431,,天东,T7
S405,8,14,57521,57547,,天西,T7
S405,8,13,57652,57697,,西单,T7
S405,8,12,57817,57867,,复兴门,T7
S405,8,11,57927,57953,,礼士路,T7
S405,8,10,58073,58103,,木樨地,T7
S405,8,9,58203,58253,,军博,T7
S405,8,8,58353,58394,,公主坟,T7
S405,8,7,58504,58539,,万寿路,T7
S405,8,6,58674,58709,,五棵松,T7
S405,8,5,58849,58879,,玉泉路,T7
S405,8,4,58999,59029,,八宝山,T7
S405,8,3,59179,59209,,八角村,T7
S405,8,2,59359,59389,,古城,T7
S405,8,1,59589,59589,,苹果园,T7
S405,10,23,56664,56664,,四惠东,T7
