列车号,服务号,车站,到达,出发,,车站名称,列车编号
S405,8,18,55820,55865,,建国门,T7
S405,8,17,55975,56020,,东单,T7
S405,8,16,56105,56135,,王府井,T7
S405,8,15,56225,56251,,天东,T7
S405,8,14,56341,56367,,天西,T7
S405,8,13,56472,56517,,西单,T7
S405,8,12,56637,56687,,复兴门,T7
S405,8,11,56747,56773,,礼士路,T7
S405,8,10,56893,56923,,木樨地,T7
S405,8,9,57023,57073,,军博,T7
S405,8,8,57173,57214,,公主坟,T7
S405,8,7,57324,57359,,万寿路,T7
S405,8,6,57494,57529,,五棵松,T7
S405,8,5,57669,57699,,玉泉路,T7
S405,8,4,57819,57849,,八宝山,T7
S405,8,3,57999,58029,,八角村,T7
S405,8,2,58179,58209,,古城,T7
S405,8,1,58409,58409,,苹果园,T7
S405,10,23,55702,55702,,四惠东,T9
S405,10,22,55842,55872,,四惠,T9
S405,10,21,56015,56060,,大望路,T9
S405,10,20,56180,56225,,国贸,T9
S405,10,19,56310,56340,,永安里,T9
S405,10,18,56460,56505,,建国门,T9
S405,10,17,56615,56660,,东单,T9
S405,10,16,56745,56775,,王府井,T9
S405,10,15,56865,56891,,天东,T9
S405,10,14,56981,57007,,天西,T9
S405,10,13,57112,57157,,西单,T9
S405,10,12,57277,57327,,复兴门,T9
S405,10,11,57387,57413,,礼士路,T9
S405,10,10,57533,57563,,木樨地,T9
S405,10,9,57663,57713,,军博,T9
S405,10,8,57813,57854,,公主坟,T9
S405,10,7,57964,57999,,万寿路,T9
S405,10,6,58134,58169,,五棵松,T9
S405,10,5,58309,58339,,玉泉路,T9
S405,10,4,58459,58489,,八宝山,T9
S405,10,3,58639,58669,,八角村,T9
S405,10,2,58819,58849,,古城,T9
S405,10,1,59049,59049,,苹果园,T9
S405,12,23,56342,56342,,四惠东,T11
S405,12,22,56482,56512,,四惠,T11
S405,12,21,56655,56700,,大望路,T11
S405,12,20,56820,56865,,国贸,T11
S405,12,19,56950,56980,,永安里,T11
S405,12,18,57100,57145,,建国门,T11
S405,12,17,57255,57300,,东单,T11
S405,12,16,57385,57415,,王府井,T11
S405,12,15,57505,57531,,天东,T11
S405,12,14,57621,57647,,天西,T11
S405,12,13,57752,57797,,西单,T11
S405,12,12,57917,57967,,复兴门,T11
S405,12,11,58027,58053,,礼士路,T11
S405,12,10,58173,58203,,木樨地,T11
S405,12,9,58303,58353,,军博,T11
S405,12,8,58453,58494,,公主坟,T11
S405,12,7,58604,58639,,万寿路,T11
S405,12,6,58774,58809,,五棵松,T11
S405,12,5,58949,58979,,玉泉路,T11
S405,12,4,59099,59129,,八宝山,T11
S405,12,3,59279,59309,,八角村,T11
S405,12,2,59459,59489,,古城,T11
S405,12,1,59689,59689,,苹果园,T11
S405,14,23,56982,56982,,四惠东,T13
S405,14,22,57122,57152,,四惠,T13
S405,14,21,57295,57340,,大望路,T13
S405,14,20,57460,57505,,国贸,T13
S405,14,19,57590,57620,,永安里,T13
S405,14,18,57740,57785,,建国门,T13
S405,14,17,57895,57940,,东单,T13
S405,14,16,58025,58055,,王府井,T13
S405,14,15,58145,58171,,天东,T13
S405,14,14,58261,58287,,天西,T13
S405,14,13,58392,58437,,西单,T13
S405,14,12,58557,58607,,复兴门,T13
S405,14,11,58667,58693,,礼士路,T13
S405,14,10,58813,58843,,木樨地,T13
S405,14,9,58943,58993,,军博,T13
S405,14,8,59093,59134,,公主坟,T13
S405,14,7,59244,59279,,万寿路,T13
S405,14,6,59414,59449,,五棵松,T13
S405,14,5,59589,59619,,玉泉路,T13
S405,14,4,59739,59769,,八宝山,T13
S405,14,3,59919,59949,,八角村,T13
S405,14,2,60099,60129,,古城,T13
S405,14,1,60329,60329,,苹果园,T13
S405,16,23,57622,57622,,四惠东,T15
S405,16,22,57762,57792,,四惠,T15
S405,16,21,57935,57980,,大望路,T15
S405,16,20,58100,58145,,国贸,T15
S405,16,19,58230,58260,,永安里,T15
S405,16,18,58380,58425,,建国门,T15
S405,16,17,58535,58580,,东单,T15
S405,16,16,58665,58695,,王府井,T15
S405,16,15,58785,58811,,天东,T15
S405,16,14,58901,58927,,天西,T15
S405,16,13,59032,59077,,西单,T15
S405,16,12,59197,59247,,复兴门,T15
S405,16,11,59307,59333,,礼士路,T15
S405,16,10,59453,59483,,木樨地,T15
S405,16,9,59583,59633,,军博,T15
S405,16,8,59733,59774,,公主坟,T15
S405,16,7,59884,59919,,万寿路,T15
S405,16,6,60054,60089,,五棵松,T15
S405,16,5,60229,60259,,玉泉路,T15
S405,16,4,60379,60409,,八宝山,T15
S405,16,3,60559,60589,,八角村,T15
S405,16,2,60739,60769,,古城,T15
S405,16,1,60969,60969,,苹果园,T15
S405,18,23,58262,58262,,四惠东,T17
S405,18,22,58402,58432,,四惠,T17
S405,18,21,58575,58620,,大望路,T17
S405,18,20,58740,58785,,国贸,T17
S405,18,19,58870,58900,,永安里,T17
S405,18,18,59020,59065,,建国门,T17
S405,18,17,59175,59220,,东单,T17
S405,18,16,59305,59335,,王府井,T17
S405,18,15,59425,59451,,天东,T17
S405,18,14,59541,59567,,天西,T17
S405,18,13,59672,59717,,西单,T17
S405,18,12,59837,59887,,复兴门,T17
S405,18,11,59947,59973,,礼士路,T17
S405,18,10,60093,60123,,木樨地,T17
S405,18,9,60223,60273,,军博,T17
S405,18,8,60373,60414,,公主坟,T17
S405,18,7,60524,60559,,万寿路,T17
S405,18,6,60694,60729,,五棵松,T17
S405,18,5,60869,60899,,玉泉路,T17
S405,18,4,61019,61049,,八宝山,T17
S405,18,3,61199,61229,,八角村,T17
S405,18,2,61379,61409,,古城,T17
S405,18,1,61609,61609,,苹果园,T17
S405,20,23,58902,58902,,四惠东,T19
S405,20,22,59042,59072,,四惠,T19
S405,20,21,59215,59260,,大望路,T19
S405,20,20,59380,59425,,国贸,T19
S405,20,19,59510,59540,,永安里,T19
S405,20,18,59660,59705,,建国门,T19
S405,20,17,59815,59860,,东单,T19
S405,20,16,59945,59975,,王府井,T19
S405,20,15,60065,60091,,天东,T19
S405,20,14,60181,60207,,天西,T19
S405,20,13,60312,60357,,西单,T19
S405,20,12,60477,60527,,复兴门,T19
S405,20,11,60587,60613,,礼士路,T19
S405,20,10,60733,60763,,木樨地,T19
S405,20,9,60863,60913,,军博,T19
S405,20,8,61013,61054,,公主坟,T19
S405,20,7,61164,61199,,万寿路,T19
S405,20,6,61334,61369,,五棵松,T19
S405,20,5,61509,61539,,玉泉路,T19
S405,20,4,61659,61689,,八宝山,T19
S405,20,3,61839,61869,,八角村,T19
S405,20,2,62019,62049,,古城,T19
S405,20,1,62249,62249,,苹果园,T19
S405,22,23,59542,59542,,四惠东,T21
S405,22,22,59682,59712,,四惠,T21
S405,22,21,59855,59900,,大望路,T21
S405,22,20,60020,60065,,国贸,T21
S405,22,19,60150,60180,,永安里,T21
S405,22,18,60300,60345,,建国门,T21
S405,22,17,60455,60500,,东单,T21
S405,22,16,60585,60615,,王府井,T21
S405,22,15,60705,60731,,天东,T21
S405,22,14,60821,60847,,天西,T21
S405,22,13,60952,60997,,西单,T21
S405,22,12,61117,61167,,复兴门,T21
S405,22,11,61227,61253,,礼士路,T21
S405,22,10,61373,61403,,木樨地,T21
S405,22,9,61503,61553,,军博,T21
S405,22,8,61653,61694,,公主坟,T21
S405,22,7,61804,61839,,万寿路,T21
S405,22,6,61974,62009,,五棵松,T21
S405,22,5,62149,62179,,玉泉路,T21
S405,22,4,62299,62329,,八宝山,T21
S405,22,3,62479,62509,,八角村,T21
S405,22,2,62659,62689,,古城,T21
S405,22,1,62889,62889,,苹果园,T21
S405,24,23,60182,60182,,四惠东,T21
S405,24,22,60322,60352,,四惠,T21
S405,24,21,60495,60540,,大望路,T21
S405,24,20,60660,60705,,国贸,T21
S405,24,19,60790,60820,,永安里,T21
S405,24,18,60940,60985,,建国门,T21
S405,24,17,61095,61140,,东单,T21
S405,24,16,61225,61255,,王府井,T21
S405,24,15,61345,61371,,天东,T21
S405,24,14,61461,61487,,天西,T21
S405,24,13,61592,61637,,西单,T21
S405,24,12,61757,61807,,复兴门,T21
S405,24,11,61867,61893,,礼士路,T21
S405,24,10,62013,62043,,木樨地,T21
S405,24,9,62143,62193,,军博,T21
S405,24,8,62293,62334,,公主坟,T21
S405,24,7,62444,62479,,万寿路,T21
S405,24,6,62614,62649,,五棵松,T21
S405,24,5,62789,62819,,玉泉路,T21
S405,24,4,62939,62969,,八宝山,T21
S405,24,3,63119,63149,,八角村,T21
S405,24,2,63299,63329,,古城,T21
S405,24,1,63529,63529,,苹果园,T21
G433,32,1,60189,60209,,苹果园,T47
G433,32,2,60409,60439,,古城,T47
G433,32,3,60589,60619,,八角游乐园,T47
G433,32,4,60769,60794,,八宝山,T47
G433,32,5,60914,60949,,玉泉路,T47
G433,32,6,61089,61129,,五棵松,T47
G433,32,7,61264,61299,,万寿路,T47
G433,32,8,61409,61454,,公主坟,T47
G433,32,9,61554,61604,,军事博物馆,T47
G433,32,10,61704,61734,,木樨地,T47
G433,32,11,61854,61881,,南礼士路,T47
G433,32,12,61961,62011,,复兴门,T47
G433,32,13,62131,62175,,西单,T47
G433,32,14,62280,62306,,天安门西,T47
G433,32,15,62396,62424,,天安门东,T47
G433,32,16,62514,62544,,王府井,T47
G433,32,17,62629,62674,,东单,T47
G433,32,18,62784,62829,,建国门,T47
G433,32,19,62949,62979,,永安里,T47
G433,32,20,63064,63109,,国贸,T47
G433,32,21,63229,63274,,大望路,T47
G433,32,22,63417,63447,,四惠,T47
G433,32,23,63567,63567,,四惠东,T47
G433,34,1,60764,60784,,苹果园,T47
G433,34,2,60984,61014,,古城,T47
G433,34,3,61164,61194,,八角游乐园,T47
G433,34,4,61344,61369,,八宝山,T47
G433,34,5,61489,61524,,玉泉路,T47
G433,34,6,61664,61704,,五棵松,T47
G433,34,7,61839,61874,,万寿路,T47
G433,34,8,61984,62029,,公主坟,T47
G433,34,9,62129,62179,,军事博物馆,T47
G433,34,10,62279,62309,,木樨地,T47
G433,34,11,62429,62456,,南礼士路,T47
G433,34,12,62536,62586,,复兴门,T47
G433,34,13,62706,62750,,西单,T47
G433,34,14,62855,62881,,天安门西,T47
G433,34,15,62971,62999,,天安门东,T47
G433,34,16,63089,63119,,王府井,T47
G433,34,17,63204,63249,,东单,T47
G433,34,18,63359,63404,,建国门,T47
G433,34,19,63524,63554,,永安里,T47
G433,34,20,63639,63684,,国贸,T47
G433,34,21,63804,63849,,大望路,T47
G433,34,22,63992,64022,,四惠,T47
G433,34,23,64142,64142,,四惠东,T47
G433,32,1,61339,61359,,苹果园,T47
G433,32,2,61559,61589,,古城,T47
G433,32,3,61739,61769,,八角游乐园,T47
G433,32,4,61919,61944,,八宝山,T47
G433,32,5,62064,62099,,玉泉路,T47
G433,32,6,62239,62279,,五棵松,T47
G433,32,7,62414,62449,,万寿路,T47
G433,32,8,62559,62604,,公主坟,T47
G433,32,9,62704,62754,,军事博物馆,T47
G433,32,10,62854,62884,,木樨地,T47
G433,32,11,63004,63031,,南礼士路,T47
G433,32,12,63111,63161,,复兴门,T47
G433,32,13,63281,63325,,西单,T47
G433,32,14,63430,63456,,天安门西,T47
G433,32,15,63546,63574,,天安门东,T47
G433,32,16,63664,63694,,王府井,T47
G433,32,17,63779,63824,,东单,T47
G433,32,18,63934,63979,,建国门,T47
G433,32,19,64099,64129,,永安里,T47
G433,32,20,64214,64259,,国贸,T47
G433,32,21,64379,64424,,大望路,T47
G433,32,22,64567,64597,,四惠,T47
G433,32,23,64717,64717,,四惠东,T47
G433,34,1,61914,61934,,苹果园,T47
G433,34,2,62134,62164,,古城,T47
G433,34,3,62314,62344,,八角游乐园,T47
G433,34,4,62494,62519,,八宝山,T47
G433,34,5,62639,62674,,玉泉路,T47
G433,34,6,62814,62854,,五棵松,T47
G433,34,7,62989,63024,,万寿路,T47
G433,34,8,63134,63179,,公主坟,T47
G433,34,9,63279,63329,,军事博物馆,T47
G433,34,10,63429,63459,,木樨地,T47
G433,34,11,63579,63606,,南礼士路,T47
G433,34,12,63686,63736,,复兴门,T47
G433,34,13,63856,63900,,西单,T47
G433,34,14,64005,64031,,天安门西,T47
G433,34,15,64121,64149,,天安门东,T47
G433,34,16,64239,64269,,王府井,T47
G433,34,17,64354,64399,,东单,T47
G433,34,18,64509,64554,,建国门,T47
G433,34,19,64674,64704,,永安里,T47
G433,34,20,64789,64834,,国贸,T47
G433,34,21,64954,64999,,大望路,T47
G433,34,22,65142,65172,,四惠,T47
G433,34,23,65292,65292,,四惠东,T47
G433,32,1,62489,62509,,苹果园,T47
G433,32,2,62709,62739,,古城,T47
G433,32,3,62889,62919,,八角游乐园,T47
G433,32,4,63069,63094,,八宝山,T47
G433,32,5,63214,63249,,玉泉路,T47
G433,32,6,63389,63429,,五棵松,T47
G433,32,7,63564,63599,,万寿路,T47
G433,32,8,63709,63754,,公主坟,T47
G433,32,9,63854,63904,,军事博物馆,T47
G433,32,10,64004,64034,,木樨地,T47
G433,32,11,64154,64181,,南礼士路,T47
G433,32,12,64261,64311,,复兴门,T47
G433,32,13,64431,64475,,西单,T47
G433,32,14,64580,64606,,天安门西,T47
G433,32,15,64696,64724,,天安门东,T47
G433,32,16,64814,64844,,王府井,T47
G433,32,17,64929,64974,,东单,T47
G433,32,18,65084,65129,,建国门,T47
G433,32,19,65249,65279,,永安里,T47
G433,32,20,65364,65409,,国贸,T47
G433,32,21,65529,65574,,大望路,T47
G433,32,22,65717,65747,,四惠,T47
G433,32,23,65867,65867,,四惠东,T47
G433,34,1,63064,63084,,苹果园,T47
G433,34,2,63284,63314,,古城,T47
G433,34,3,63464,63494,,八角游乐园,T47
G433,34,4,63644,63669,,八宝山,T47
G433,34,5,63789,63824,,玉泉路,T47
G433,34,6,63964,64004,,五棵松,T47
G433,34,7,64139,64174,,万寿路,T47
G433,34,8,64284,64329,,公主坟,T47
G433,34,9,64429,64479,,军事博物馆,T47
G433,34,10,64579,64609,,木樨地,T47
G433,34,11,64729,64756,,南礼士路,T47
G433,34,12,64836,64886,,复兴门,T47
G433,34,13,65006,65050,,西单,T47
G433,34,14,65155,65181,,天安门西,T47
G433,34,15,65271,65299,,天安门东,T47
G433,34,16,65389,65419,,王府井,T47
G433,34,17,65504,65549,,东单,T47
G433,34,18,65659,65704,,建国门,T47
G433,34,19,65824,65854,,永安里,T47
G433,34,20,65939,65984,,国贸,T47
G433,34,21,66104,66149,,大望路,T47
G433,34,22,66292,66322,,四惠,T47
G433,34,23,66442,66442,,四惠东,T47
G433,32,1,63639,63659,,苹果园,T47
G433,32,2,63859,63889,,古城,T47
G433,32,3,64039,64069,,八角游乐园,T47
G433,32,4,64219,64244,,八宝山,T47
G433,32,5,64364,64399,,玉泉路,T47
G433,32,6,64539,64579,,五棵松,T47
G433,32,7,64714,64749,,万寿路,T47
G433,32,8,64859,64904,,公主坟,T47
G433,32,9,65004,65054,,军事博物馆,T47
G433,32,10,65154,65184,,木樨地,T47
G433,32,11,65304,65331,,南礼士路,T47
G433,32,12,65411,65461,,复兴门,T47
G433,32,13,65581,65625,,西单,T47
G433,32,14,65730,65756,,天安门西,T47
G433,32,15,65846,65874,,天安门东,T47
G433,32,16,65964,65994,,王府井,T47
G433,32,17,66079,66124,,东单,T47
G433,32,18,66234,66279,,建国门,T47
G433,32,19,66399,66429,,永安里,T47
G433,32,20,66514,66559,,国贸,T47
G433,32,21,66679,66724,,大望路,T47
G433,32,22,66867,66897,,四惠,T47
G433,32,23,67017,67017,,四惠东,T47
G433,34,1,64214,64234,,苹果园,T47
G433,34,2,64434,64464,,古城,T47
G433,34,3,64614,64644,,八角游乐园,T47
G433,34,4,64794,64819,,八宝山,T47
G433,34,5,64939,64974,,玉泉路,T47
G433,34,6,65114,65154,,五棵松,T47
G433,34,7,65289,65324,,万寿路,T47
G433,34,8,65434,65479,,公主坟,T47
G433,34,9,65579,65629,,军事博物馆,T47
G433,34,10,65729,65759,,木樨地,T47
G433,34,11,65879,65906,,南礼士路,T47
G433,34,12,65986,66036,,复兴门,T47
G433,34,13,66156,66200,,西单,T47
G433,34,14,66305,66331,,天安门西,T47
G433,34,15,66421,66449,,天安门东,T47
G433,34,16,66539,66569,,王府井,T47
G433,34,17,66654,66699,,东单,T47
G433,34,18,66809,66854,,建国门,T47
G433,34,19,66974,67004,,永安里,T47
G433,34,20,67089,67134,,国贸,T47
G433,34,21,67254,67299,,大望路,T47
G433,34,22,67442,67472,,四惠,T47
G433,34,23,67592,67592,,四惠东,T47
G433,32,1,64789,64809,,苹果园,T47
G433,32,2,65009,65039,,古城,T47
G433,32,3,65189,65219,,八角游乐园,T47
G433,32,4,65369,65394,,八宝山,T47
G433,32,5,65514,65549,,玉泉路,T47
G433,32,6,65689,65729,,五棵松,T47
G433,32,7,65864,65899,,万寿路,T47
G433,32,8,66009,66054,,公主坟,T47
G433,32,9,66154,66204,,军事博物馆,T47
G433,32,10,66304,66334,,木樨地,T47
G433,32,11,66454,66481,,南礼士路,T47
G433,32,12,66561,66611,,复兴门,T47
G433,32,13,66731,66775,,西单,T47
G433,32,14,66880,66906,,天安门西,T47
G433,32,15,66996,67024,,天安门东,T47
G433,32,16,67114,67144,,王府井,T47
G433,32,17,67229,67274,,东单,T47
G433,32,18,67384,67429,,建国门,T47
G433,32,19,67549,67579,,永安里,T47
G433,32,20,67664,67709,,国贸,T47
G433,32,21,67829,67874,,大望路,T47
G433,32,22,68017,68047,,四惠,T47
G433,32,23,68167,68167,,四惠东,T47
G433,34,1,65364,65384,,苹果园,T47
G433,34,2,65584,65614,,古城,T47
G433,34,3,65764,65794,,八角游乐园,T47
G433,34,4,65944,65969,,八宝山,T47
G433,34,5,66089,66124,,玉泉路,T47
G433,34,6,66264,66304,,五棵松,T47
G433,34,7,66439,66474,,万寿路,T47
G433,34,8,66584,66629,,公主坟,T47
G433,34,9,66729,66779,,军事博物馆,T47
G433,34,10,66879,66909,,木樨地,T47
G433,34,11,67029,67056,,南礼士路,T47
G433,34,12,67136,67186,,复兴门,T47
G433,34,13,67306,67350,,西单,T47
G433,34,14,67455,67481,,天安门西,T47
G433,34,15,67571,67599,,天安门东,T47
G433,34,16,67689,67719,,王府井,T47
G433,34,17,67804,67849,,东单,T47
G433,34,18,67959,68004,,建国门,T47
G433,34,19,68124,68154,,永安里,T47
G433,34,20,68239,68284,,国贸,T47
G433,34,21,68404,68449,,大望路,T47
G433,34,22,68592,68622,,四惠,T47
G433,34,23,68742,68742,,四惠东,T47
G433,32,1,65939,65959,,苹果园,T47
G433,32,2,66159,66189,,古城,T47
G433,32,3,66339,66369,,八角游乐园,T47
G433,32,4,66519,66544,,八宝山,T47
G433,32,5,66664,66699,,玉泉路,T47
G433,32,6,66839,66879,,五棵松,T47
G433,32,7,67014,67049,,万寿路,T47
G433,32,8,67159,67204,,公主坟,T47
G433,32,9,67304,67354,,军事博物馆,T47
G433,32,10,67454,67484,,木樨地,T47
G433,32,11,67604,67631,,南礼士路,T47
G433,32,12,67711,67761,,复兴门,T47
G433,32,13,67881,67925,,西单,T47
G433,32,14,68030,68056,,天安门西,T47
G433,32,15,68146,68174,,天安门东,T47
G433,32,16,68264,68294,,王府井,T47
G433,32,17,68379,68424,,东单,T47
G433,32,18,68534,68579,,建国门,T47
G433,32,19,68699,68729,,永安里,T47
G433,32,20,68814,68859,,国贸,T47
G433,32,21,68979,69024,,大望路,T47
G433,32,22,69167,69197,,四惠,T47
G433,32,23,69317,69317,,四惠东,T47
G433,34,1,66514,66534,,苹果园,T47
G433,34,2,66734,66764,,古城,T47
